,ano,temperatura_media_anual(°C),country_code
7405,2008,27.82,BRN
7406,2008,11.35,BGR
7407,2008,28.28,BFA
7408,2008,26.26,MMR
7409,2008,27.91,KHM
7410,2008,26.12,CMR
7411,2008,2.72,CAN
7412,2008,23.68,CPV
7413,2008,25.46,CAF
7414,2008,28.72,TCD
7415,2008,15.04,CHL
7416,2008,12.08,CHN
7417,2008,24.27,COL
7418,2008,25.33,COC
7419,2008,25.67,COD
7420,2008,24.42,CRI
7421,2008,26.4,CIV
7422,2008,13.61,HRV
7423,2008,26.13,CUB
7424,2008,19.43,CYP
7425,2008,8.33,CZE
7426,2008,9.44,DNK
7427,2008,26.34,DOM
7428,2008,19.87,ECU
7429,2008,23.68,EGY
7430,2008,26.87,SLV
7431,2008,26.93,GNQ
7432,2008,7.51,EST
7433,2008,19.36,ETH
7434,2008,26.04,FJI
7435,2008,4.09,FIN
7436,2008,12.3,FRA
7437,2008,26.48,GAB
7438,2008,11.92,GEO
7439,2008,9.37,DEU
7440,2008,27.05,GHA
7441,2008,18.01,GRC
7442,2008,16.86,GTM
7443,2008,27.04,GIN
7444,2008,27.22,GNB
7445,2008,26.89,GUY
7446,2008,28.0,HTI
7447,2008,25.04,HND
7448,2008,,HKG
7449,2008,11.55,HUN
7450,2008,4.62,ISL
7451,2008,25.88,IND
7452,2008,26.81,IDN
7453,2008,17.84,IRN
7454,2008,9.69,IRL
7455,2008,20.83,ISR
7456,2008,13.57,ITA
7457,2008,27.39,JAM
7458,2008,15.03,JPN
7459,2008,19.15,JOR
7460,2008,7.45,KAZ
7461,2008,24.51,KEN
7462,2008,9.26,PRK
7463,2008,13.66,KOR
7464,2008,26.18,KWT
7465,2008,8.35,KGZ
7466,2008,26.03,LAO
7467,2008,7.61,LVA
7468,2008,20.64,LBN
7469,2008,26.39,LBR
7470,2008,21.8,LBY
7471,2008,8.37,LTU
7472,2008,9.46,LUX
7473,2008,20.38,MWI
7474,2008,27.29,MYS
7475,2008,28.26,MDV
7476,2008,19.36,MLT
7477,2008,22.26,MEX
7478,2008,11.83,MDA
7479,2008,0.98,MNG
7480,2008,14.01,MNE
7481,2008,18.29,MAR
7482,2008,23.66,MOZ
7483,2008,21.76,NAM
7484,2008,19.79,NPL
7485,2008,10.27,NLD
7486,2008,12.98,NZL
7487,2008,27.26,NIC
7488,2008,28.87,NER
7489,2008,27.34,NGA
7490,2008,5.2,NOR
7491,2008,27.19,OMN
7492,2008,23.24,PAK
7493,2008,25.98,PLW
7494,2008,27.42,PNG
7495,2008,23.27,PRY
7496,2008,19.78,PER
7497,2008,26.67,PHL
7498,2008,9.59,POL
7499,2008,16.46,PRT
7500,2008,28.26,QAT
7501,2008,10.92,ROU
7502,2008,1.26,RUS
7503,2008,21.63,RWA
7504,2008,25.32,SAU
7505,2008,28.85,SEN
7506,2008,12.18,SRB
7507,2008,27.1,SYC
7508,2008,27.68,SLE
7509,2008,27.9,SGP
7510,2008,8.56,SVK
7511,2008,9.98,SVN
7512,2008,17.56,ZAF
7513,2008,15.31,ESP
7514,2008,25.17,LKA
7515,2008,28.68,SDN
7516,2008,28.07,SUR
7517,2008,21.92,SWZ
7518,2008,4.96,SWE
7519,2008,7.21,CHE
7520,2008,20.35,SYR
7521,2008,22.74,TWN
7522,2008,12.52,TJK
7523,2008,23.26,TZA
7524,2008,27.14,THA
7525,2008,26.73,TGO
7526,2008,24.95,TON
7527,2008,20.0,TUN
7528,2008,14.07,TUR
7529,2008,17.83,TKM
7530,2008,28.38,TUV
7531,2008,23.33,UGA
7532,2008,10.37,UKR
7533,2008,28.34,ARE
7534,2008,9.65,GBR
7535,2008,10.54,USA
7536,2008,18.29,URY
7537,2008,14.14,UZB
7538,2008,25.83,VUT
7539,2008,26.88,VEN
7540,2008,24.74,VNM
7541,2008,20.2,ZWE
7542,2009,17.87,AFG
7543,2009,,ALB
7544,2009,19.76,DZA
7545,2009,-17.03,ATA
7546,2009,17.22,ARG
7547,2009,5.81,ARM
7548,2009,18.87,AUS
7549,2009,6.89,AUT
7550,2009,15.87,AZE
7551,2009,27.45,BHR
7552,2009,24.94,BGD
7553,2009,26.84,BRB
7554,2009,5.99,BLR
7555,2009,9.65,BEL
7556,2009,26.95,BLZ
7557,2009,27.9,BEN
7558,2009,21.86,BOL
7559,2009,10.95,BIH
7560,2009,22.1,BWA
7561,2009,24.5,BRA
7562,2009,27.66,BRN
7563,2009,11.04,BGR
7564,2009,28.67,BFA
7565,2009,25.3,MMR
7566,2009,28.51,KHM
7567,2009,26.81,CMR
7568,2009,2.83,CAN
7569,2009,22.91,CPV
7570,2009,26.23,CAF
7571,2009,29.55,TCD
7572,2009,14.5,CHL
7573,2009,12.28,CHN
7574,2009,24.87,COL
7575,2009,25.46,COC
7576,2009,24.52,COD
7577,2009,25.05,CRI
7578,2009,26.48,CIV
7579,2009,13.34,HRV
7580,2009,26.55,CUB
7581,2009,19.36,CYP
7582,2009,8.28,CZE
7583,2009,8.78,DNK
7584,2009,26.69,DOM
7585,2009,20.68,ECU
7586,2009,23.45,EGY
7587,2009,27.56,SLV
7588,2009,26.97,GNQ
7589,2009,6.29,EST
7590,2009,20.0,ETH
7591,2009,25.41,FJI
7592,2009,3.06,FIN
7593,2009,12.62,FRA
7594,2009,26.37,GAB
7595,2009,12.45,GEO
7596,2009,9.1,DEU
7597,2009,27.42,GHA
7598,2009,17.85,GRC
7599,2009,18.22,GTM
7600,2009,26.83,GIN
7601,2009,27.26,GNB
7602,2009,27.25,GUY
7603,2009,25.66,HND
7604,2009,,HKG
7605,2009,11.53,HUN
7606,2009,5.06,ISL
7607,2009,26.35,IND
7608,2009,27.22,IDN
7609,2009,17.22,IRN
7610,2009,9.99,IRL
7611,2009,20.86,ISR
7612,2009,14.15,ITA
7613,2009,27.72,JAM
7614,2009,15.08,JPN
7615,2009,19.91,JOR
7616,2009,6.2,KAZ
7617,2009,23.91,KEN
7618,2009,10.46,PRK
7619,2009,13.64,KOR
7620,2009,26.29,KWT
7621,2009,7.99,KGZ
7622,2009,26.68,LAO
7623,2009,6.71,LVA
7624,2009,19.51,LBN
7625,2009,26.89,LBR
7626,2009,21.43,LBY
7627,2009,7.26,LTU
7628,2009,9.68,LUX
7629,2009,21.64,MWI
7630,2009,27.6,MYS
7631,2009,28.65,MDV
7632,2009,18.77,MLT
7633,2009,22.61,MEX
7634,2009,11.99,MDA
7635,2009,0.24,MNG
7636,2009,14.08,MNE
7637,2009,19.49,MAR
7638,2009,23.98,MOZ
7639,2009,21.85,NAM
7640,2009,20.31,NPL
7641,2009,9.81,NLD
7642,2009,12.53,NZL
7643,2009,27.81,NIC
7644,2009,29.84,NER
7645,2009,27.9,NGA
7646,2009,4.84,NOR
7647,2009,27.92,OMN
7648,2009,23.6,PAK
7649,2009,26.34,PLW
7650,2009,27.2,PNG
7651,2009,23.91,PRY
7652,2009,19.52,PER
7653,2009,26.89,PHL
7654,2009,8.79,POL
7655,2009,17.05,PRT
7656,2009,28.45,QAT
7657,2009,11.33,ROU
7658,2009,0.05,RUS
7659,2009,21.62,RWA
7660,2009,25.66,SAU
7661,2009,28.25,SEN
7662,2009,11.88,SRB
7663,2009,27.62,SYC
7664,2009,27.23,SLE
7665,2009,28.31,SGP
7666,2009,8.24,SVK
7667,2009,9.97,SVN
7668,2009,27.04,SLB
7669,2009,17.76,ZAF
7670,2009,15.96,ESP
7671,2009,24.89,LKA
7672,2009,29.33,SDN
7673,2009,27.25,SUR
7674,2009,21.65,SWZ
7675,2009,4.14,SWE
7676,2009,7.38,CHE
7677,2009,19.18,SYR
7678,2009,22.88,TWN
7679,2009,11.91,TJK
7680,2009,23.95,TZA
7681,2009,27.5,THA
7682,2009,27.92,TGO
7683,2009,23.61,TON
7684,2009,19.8,TUN
7685,2009,14.25,TUR
7686,2009,16.71,TKM
7687,2009,28.61,TUV
7688,2009,23.99,UGA
7689,2009,6.07,UKR
7690,2009,28.87,ARE
7691,2009,9.86,GBR
7692,2009,10.52,USA
7693,2009,18.03,URY
7694,2009,14.44,UZB
7695,2009,25.6,VUT
7696,2009,27.23,VEN
7697,2009,25.85,VNM
7698,2009,24.08,ZMB
7699,2009,20.23,ZWE
7700,2010,18.8,AFG
7701,2010,11.93,ALB
7702,2010,19.92,DZA
7703,2010,24.59,AGO
7704,2010,-18.33,ATA
7705,2010,16.81,ARG
7706,2010,7.56,ARM
7707,2010,18.46,AUS
7708,2010,6.89,AUT
7709,2010,15.12,AZE
7710,2010,28.3,BHR
7711,2010,26.91,BGD
7712,2010,27.37,BRB
7713,2010,7.06,BLR
7714,2010,8.52,BEL
7715,2010,26.65,BLZ
7716,2010,27.89,BEN
7717,2010,22.43,BOL
7718,2010,10.83,BIH
7719,2010,24.95,BWA
7720,2010,24.67,BRA
7721,2010,27.9,BRN
7722,2010,10.99,BGR
7723,2010,28.98,BFA
7724,2010,25.34,MMR
7725,2010,,KHM
7726,2010,28.98,CMR
7727,2010,4.45,CAN
7728,2010,26.21,CPV
7729,2010,26.67,CAF
7730,2010,29.41,TCD
7731,2010,13.36,CHL
7732,2010,12.04,CHN
7733,2010,24.94,COL
7734,2010,25.61,COC
7735,2010,25.29,COD
7736,2010,24.79,CRI
7737,2010,26.76,CIV
7738,2010,12.47,HRV
7739,2010,24.84,CUB
7740,2010,19.36,CYP
7741,2010,6.83,CZE
7742,2010,7.03,DNK
7743,2010,26.74,DOM
7744,2010,21.04,ECU
7745,2010,24.71,EGY
7746,2010,24.43,SLV
7747,2010,27.25,GNQ
7748,2010,16.89,ERI
7749,2010,5.2,EST
7750,2010,19.66,ETH
7751,2010,26.09,FJI
7752,2010,2.1,FIN
7753,2010,11.56,FRA
7754,2010,26.24,GAB
7755,2010,14.04,GEO
7756,2010,7.77,DEU
7757,2010,27.65,GHA
7758,2010,18.39,GRC
7759,2010,18.63,GTM
7760,2010,27.38,GIN
7761,2010,27.45,GNB
7762,2010,27.05,GUY
7763,2010,25.31,HND
7764,2010,,HKG
7765,2010,10.46,HUN
7766,2010,5.31,ISL
7767,2010,26.23,IND
7768,2010,27.18,IDN
7769,2010,18.92,IRN
7770,2010,20.61,IRQ
7771,2010,7.77,IRL
7772,2010,21.27,ISR
7773,2010,13.71,ITA
7774,2010,27.65,JAM
7775,2010,15.25,JPN
7776,2010,22.24,JOR
7777,2010,7.22,KAZ
7778,2010,23.9,KEN
7779,2010,8.93,PRK
7780,2010,13.35,KOR
7781,2010,27.48,KWT
7782,2010,8.66,KGZ
7783,2010,27.29,LAO
7784,2010,5.65,LVA
7785,2010,20.91,LBN
7786,2010,26.68,LBR
7787,2010,22.39,LBY
7788,2010,6.32,LTU
7789,2010,8.41,LUX
7790,2010,21.74,MWI
7791,2010,27.79,MYS
7792,2010,28.7,MDV
7793,2010,19.02,MLT
7794,2010,21.88,MEX
7795,2010,10.99,MDA
7796,2010,-0.62,MNG
7797,2010,13.6,MNE
7798,2010,19.5,MAR
7799,2010,23.94,MOZ
7800,2010,22.31,NAM
7801,2010,20.42,NPL
7802,2010,8.89,NLD
7803,2010,13.28,NZL
7804,2010,27.47,NIC
7805,2010,29.42,NER
7806,2010,28.67,NGA
7807,2010,2.78,NOR
7808,2010,27.84,OMN
7809,2010,24.02,PAK
7810,2010,26.41,PLW
7811,2010,27.96,PNG
7812,2010,23.62,PRY
7813,2010,19.37,PER
7814,2010,27.18,PHL
7815,2010,7.48,POL
7816,2010,16.86,PRT
7817,2010,29.11,QAT
7818,2010,10.75,ROU
7819,2010,0.06,RUS
7820,2010,21.96,RWA
7821,2010,26.18,SAU
7822,2010,28.92,SEN
7823,2010,11.55,SRB
7824,2010,27.63,SYC
7825,2010,27.91,SLE
7826,2010,28.75,SGP
7827,2010,7.28,SVK
7828,2010,8.93,SVN
7829,2010,26.98,SLB
7830,2010,18.32,ZAF
7831,2010,15.39,ESP
7832,2010,25.62,LKA
7833,2010,29.52,SDN
7834,2010,27.56,SUR
7835,2010,22.1,SWZ
7836,2010,2.12,SWE
7837,2010,6.46,CHE
7838,2010,21.24,SYR
7839,2010,22.74,TWN
7840,2010,11.42,TJK
7841,2010,25.02,TZA
7842,2010,28.22,THA
7843,2010,27.96,TGO
7844,2010,26.44,TON
7845,2010,20.16,TUN
7846,2010,15.65,TUR
7847,2010,17.87,TKM
7848,2010,29.14,TUV
7849,2010,23.42,UGA
7850,2010,10.41,UKR
7851,2010,27.87,ARE
7852,2010,8.67,GBR
7853,2010,10.9,USA
7854,2010,18.13,URY
7855,2010,15.09,UZB
7856,2010,26.1,VUT
7857,2010,27.73,VEN
7858,2010,25.98,VNM
7859,2010,23.19,ZMB
7860,2010,20.15,ZWE
7861,2011,18.65,AFG
7862,2011,14.88,ALB
7863,2011,19.5,DZA
7864,2011,25.02,AGO
7865,2011,-17.88,ATA
7866,2011,16.66,ARG
7867,2011,4.62,ARM
7868,2011,18.21,AUS
7869,2011,8.13,AUT
7870,2011,13.65,AZE
7871,2011,27.34,BHR
7872,2011,26.05,BGD
7873,2011,26.77,BRB
7874,2011,4.78,BLR
7875,2011,10.71,BEL
7876,2011,26.94,BLZ
7877,2011,28.12,BEN
7878,2011,22.66,BOL
7879,2011,11.32,BIH
7880,2011,22.94,BWA
7881,2011,24.21,BRA
7882,2011,27.39,BRN
7883,2011,10.4,BGR
7884,2011,28.92,BFA
7885,2011,25.93,MMR
7886,2011,28.46,KHM
7887,2011,25.31,CMR
7888,2011,3.61,CAN
7889,2011,24.44,CPV
7890,2011,25.3,CAF
7891,2011,30.12,TCD
7892,2011,13.66,CHL
7893,2011,11.76,CHN
7894,2011,24.92,COL
7895,2011,25.04,COC
7896,2011,24.61,COD
7897,2011,24.55,CRI
7898,2011,26.34,CIV
7899,2011,13.5,HRV
7900,2011,25.61,CUB
7901,2011,18.66,CYP
7902,2011,8.32,CZE
7903,2011,8.9,DNK
7904,2011,26.28,DOM
7905,2011,22.23,ECU
7906,2011,23.13,EGY
7907,2011,27.3,SLV
7908,2011,26.85,GNQ
7909,2011,16.14,ERI
7910,2011,7.59,EST
7911,2011,19.85,ETH
7912,2011,26.29,FJI
7913,2011,4.34,FIN
7914,2011,13.21,FRA
7915,2011,25.94,GAB
7916,2011,11.41,GEO
7917,2011,9.63,DEU
7918,2011,26.96,GHA
7919,2011,17.07,GRC
7920,2011,18.58,GTM
7921,2011,26.83,GIN
7922,2011,27.03,GNB
7923,2011,26.73,GUY
7924,2011,24.35,HND
7925,2011,,HKG
7926,2011,10.91,HUN
7927,2011,4.91,ISL
7928,2011,25.59,IND
7929,2011,26.88,IDN
7930,2011,17.94,IRN
7931,2011,21.73,IRQ
7932,2011,10.14,IRL
7933,2011,20.76,ISR
7934,2011,14.8,ITA
7935,2011,27.59,JAM
7936,2011,14.6,JPN
7937,2011,20.0,JOR
7938,2011,6.18,KAZ
7939,2011,23.99,KEN
7940,2011,7.81,PRK
7941,2011,13.06,KOR
7942,2011,25.9,KWT
7943,2011,8.24,KGZ
7944,2011,25.81,LAO
7945,2011,7.28,LVA
7946,2011,18.95,LBN
7947,2011,26.36,LBR
7948,2011,14.81,LBY
7949,2011,7.74,LTU
7950,2011,10.37,LUX
7951,2011,21.22,MWI
7952,2011,27.49,MYS
7953,2011,28.76,MDV
7954,2011,18.58,MLT
7955,2011,22.51,MEX
7956,2011,10.72,MDA
7957,2011,-0.38,MNG
7958,2011,15.35,MNE
7959,2011,19.11,MAR
7960,2011,24.34,MOZ
7961,2011,20.56,NAM
7962,2011,19.74,NPL
7963,2011,10.69,NLD
7964,2011,13.06,NZL
7965,2011,27.42,NIC
7966,2011,29.16,NER
7967,2011,28.05,NGA
7968,2011,5.44,NOR
7969,2011,27.67,OMN
7970,2011,23.82,PAK
7971,2011,26.34,PLW
7972,2011,27.5,PNG
7973,2011,23.35,PRY
7974,2011,19.11,PER
7975,2011,26.5,PHL
7976,2011,8.91,POL
7977,2011,17.32,PRT
7978,2011,28.59,QAT
7979,2011,10.37,ROU
7980,2011,0.66,RUS
7981,2011,21.37,RWA
7982,2011,25.13,SAU
7983,2011,28.31,SEN
7984,2011,11.33,SRB
7985,2011,27.58,SYC
7986,2011,26.38,SLE
7987,2011,,SGP
7988,2011,7.87,SVK
7989,2011,10.2,SVN
7990,2011,26.7,SLB
7991,2011,17.92,ZAF
7992,2011,16.12,ESP
7993,2011,25.99,LKA
7994,2011,29.64,SDN
7995,2011,26.57,SUR
7996,2011,22.01,SWZ
7997,2011,5.08,SWE
7998,2011,8.84,CHE
7999,2011,19.03,SYR
8000,2011,22.18,TWN
8001,2011,12.14,TJK
8002,2011,24.56,TZA
8003,2011,27.17,THA
8004,2011,27.61,TGO
8005,2011,24.26,TON
8006,2011,19.62,TUN
8007,2011,13.55,TUR
8008,2011,16.49,TKM
8009,2011,28.85,TUV
8010,2011,23.09,UGA
8011,2011,9.69,UKR
8012,2011,29.05,ARE
8013,2011,10.28,GBR
8014,2011,10.83,USA
8015,2011,17.61,URY
8016,2011,13.37,UZB
8017,2011,26.15,VUT
8018,2011,26.96,VEN
8019,2011,24.77,VNM
8020,2011,21.7,ZMB
8021,2011,20.35,ZWE
8022,2012,17.44,AFG
8023,2012,14.26,ALB
8024,2012,19.69,DZA
8025,2012,25.39,AGO
8026,2012,-18.85,ATA
8027,2012,16.99,ARG
8028,2012,5.89,ARM
8029,2012,18.23,AUS
8030,2012,7.64,AUT
8031,2012,14.74,AZE
8032,2012,27.82,BHR
8033,2012,26.4,BGD
8034,2012,27.31,BRB
8035,2012,4.87,BLR
8036,2012,10.27,BEL
8037,2012,26.89,BLZ
8038,2012,27.78,BEN
8039,2012,22.26,BOL
8040,2012,10.96,BIH
8041,2012,23.78,BWA
8042,2012,25.28,BRA
8043,2012,27.35,BRN
8044,2012,11.38,BGR
8045,2012,28.56,BFA
8046,2012,26.04,MMR
8047,2012,28.51,KHM
8048,2012,26.14,CMR
8049,2012,4.1,CAN
8050,2012,23.88,CPV
8051,2012,25.57,CAF
8052,2012,29.67,TCD
8053,2012,14.19,CHL
8054,2012,11.81,CHN
8055,2012,24.81,COL
8056,2012,25.08,COC
8057,2012,24.16,COD
8058,2012,25.22,CRI
8059,2012,26.24,CIV
8060,2012,13.56,HRV
8061,2012,26.13,CUB
8062,2012,18.13,CYP
8063,2012,8.06,CZE
8064,2012,7.97,DNK
8065,2012,26.79,DOM
8066,2012,21.28,ECU
8067,2012,23.38,EGY
8068,2012,27.27,SLV
8069,2012,26.6,GNQ
8070,2012,16.7,ERI
8071,2012,5.81,EST
8072,2012,20.71,ETH
8073,2012,26.0,FJI
8074,2012,2.66,FIN
8075,2012,12.4,FRA
8076,2012,26.57,GAB
8077,2012,12.93,GEO
8078,2012,8.97,DEU
8079,2012,27.84,GHA
8080,2012,18.83,GRC
8081,2012,18.78,GTM
8082,2012,26.53,GIN
8083,2012,27.38,GNB
8084,2012,26.77,GUY
8085,2012,25.83,HND
8086,2012,,HKG
8087,2012,11.49,HUN
8088,2012,5.09,ISL
8089,2012,25.65,IND
8090,2012,27.12,IDN
8091,2012,18.34,IRN
8092,2012,16.94,IRQ
8093,2012,9.81,IRL
8094,2012,21.37,ISR
8095,2012,14.36,ITA
8096,2012,27.52,JAM
8097,2012,14.46,JPN
8098,2012,20.94,JOR
8099,2012,6.77,KAZ
8100,2012,24.38,KEN
8101,2012,8.1,PRK
8102,2012,13.02,KOR
8103,2012,26.5,KWT
8104,2012,6.09,KGZ
8105,2012,27.14,LAO
8106,2012,6.16,LVA
8107,2012,19.59,LBN
8108,2012,26.19,LBR
8109,2012,23.44,LBY
8110,2012,6.88,LTU
8111,2012,9.42,LUX
8112,2012,23.27,MWI
8113,2012,27.59,MYS
8114,2012,28.65,MDV
8115,2012,19.34,MLT
8116,2012,22.29,MEX
8117,2012,11.56,MDA
8118,2012,-0.94,MNG
8119,2012,14.37,MNE
8120,2012,19.71,MAR
8121,2012,22.98,MOZ
8122,2012,20.68,NAM
8123,2012,17.38,NPL
8124,2012,10.06,NLD
8125,2012,12.59,NZL
8126,2012,27.58,NIC
8127,2012,28.98,NER
8128,2012,27.3,NGA
8129,2012,4.56,NOR
8130,2012,27.24,OMN
8131,2012,22.57,PAK
8132,2012,26.46,PLW
8133,2012,27.17,PNG
8134,2012,24.06,PRY
8135,2012,20.2,PER
8136,2012,27.09,PHL
8137,2012,8.27,POL
8138,2012,16.74,PRT
8139,2012,28.95,QAT
8140,2012,10.98,ROU
8141,2012,0.54,RUS
8142,2012,21.5,RWA
8143,2012,25.72,SAU
8144,2012,28.39,SEN
8145,2012,11.95,SRB
8146,2012,27.59,SYC
8147,2012,27.09,SLE
8148,2012,,SGP
8149,2012,8.09,SVK
8150,2012,9.92,SVN
8151,2012,26.98,SLB
8152,2012,18.67,ZAF
8153,2012,15.59,ESP
8154,2012,26.16,LKA
8155,2012,28.74,SDN
8156,2012,27.09,SUR
8157,2012,22.07,SWZ
8158,2012,3.73,SWE
8159,2012,8.0,CHE
8160,2012,19.66,SYR
8161,2012,22.66,TWN
8162,2012,10.98,TJK
8163,2012,24.32,TZA
8164,2012,28.12,THA
8165,2012,27.85,TGO
8166,2012,24.45,TON
8167,2012,20.61,TUN
8168,2012,14.39,TUR
8169,2012,16.78,TKM
8170,2012,28.74,TUV
8171,2012,9.93,UKR
8172,2012,29.17,ARE
8173,2012,9.57,GBR
8174,2012,11.93,USA
8175,2012,18.25,URY
8176,2012,13.72,UZB
8177,2012,25.6,VUT
8178,2012,27.01,VEN
8179,2012,25.68,VNM
8180,2012,20.68,ZMB
8181,2012,19.76,ZWE
8182,2013,18.61,AFG
8183,2013,13.7,ALB
8184,2013,19.36,DZA
8185,2013,25.38,AGO
8186,2013,-18.27,ATA
8187,2013,16.57,ARG
8188,2013,5.42,ARM
8189,2013,18.99,AUS
8190,2013,7.56,AUT
8191,2013,14.8,AZE
8192,2013,27.52,BHR
8193,2013,26.33,BGD
8194,2013,27.04,BRB
8195,2013,5.06,BLR
8196,2013,9.67,BEL
8197,2013,26.89,BLZ
8198,2013,27.75,BEN
8199,2013,21.8,BOL
8200,2013,10.57,BIH
8201,2013,22.26,BWA
8202,2013,24.74,BRA
8203,2013,27.91,BRN
8204,2013,11.5,BGR
8205,2013,28.82,BFA
8206,2013,26.9,MMR
8207,2013,28.48,KHM
8208,2013,26.49,CMR
8209,2013,3.22,CAN
8210,2013,24.27,CPV
8211,2013,25.92,CAF
8212,2013,29.33,TCD
8213,2013,13.97,CHL
8214,2013,12.24,CHN
8215,2013,25.08,COL
8216,2013,25.31,COC
8217,2013,26.04,COD
8218,2013,25.4,CRI
8219,2013,26.46,CIV
8220,2013,13.27,HRV
8221,2013,25.88,CUB
8222,2013,20.14,CYP
8223,2013,7.69,CZE
8224,2013,8.75,DNK
8225,2013,26.55,DOM
8226,2013,20.18,ECU
8227,2013,23.19,EGY
8228,2013,27.09,SLV
8229,2013,26.83,GNQ
8230,2013,6.98,EST
8231,2013,19.8,ETH
8232,2013,26.1,FJI
8233,2013,4.05,FIN
8234,2013,11.99,FRA
8235,2013,26.32,GAB
8236,2013,12.69,GEO
8237,2013,8.6,DEU
8238,2013,27.19,GHA
8239,2013,17.91,GRC
8240,2013,19.39,GTM
8241,2013,26.6,GIN
8242,2013,27.56,GNB
8243,2013,26.58,GUY
8244,2013,26.1,HND
8245,2013,,HKG
8246,2013,11.27,HUN
8247,2013,4.77,ISL
8248,2013,25.91,IND
8249,2013,27.3,IDN
8250,2013,18.36,IRN
8251,2013,22.41,IRQ
8252,2013,9.77,IRL
8253,2013,21.7,ISR
8254,2013,14.35,ITA
8255,2013,27.81,JAM
8256,2013,14.94,JPN
8257,2013,20.31,JOR
8258,2013,8.23,KAZ
8259,2013,24.23,KEN
8260,2013,7.93,PRK
8261,2013,13.61,KOR
8262,2013,21.12,KWT
8263,2013,7.09,KGZ
8264,2013,26.35,LAO
8265,2013,6.86,LVA
8266,2013,19.5,LBN
8267,2013,26.24,LBR
8268,2013,22.46,LBY
8269,2013,7.58,LTU
8270,2013,8.77,LUX
8271,2013,23.2,MWI
8272,2013,27.76,MYS
8273,2013,28.76,MDV
8274,2013,19.4,MLT
8275,2013,22.23,MEX
8276,2013,11.35,MDA
8277,2013,0.71,MNG
8278,2013,15.04,MNE
8279,2013,18.85,MAR
8280,2013,23.5,MOZ
8281,2013,22.24,NAM
8282,2013,19.83,NPL
8283,2013,9.41,NLD
8284,2013,13.18,NZL
8285,2013,27.82,NIC
8286,2013,29.32,NER
8287,2013,28.69,NGA
8288,2013,4.65,NOR
8289,2013,27.3,OMN
8290,2013,23.01,PAK
8291,2013,26.35,PLW
8292,2013,28.04,PNG
8293,2013,23.45,PRY
8294,2013,19.5,PER
8295,2013,27.13,PHL
8296,2013,8.83,POL
8297,2013,16.84,PRT
8298,2013,28.38,QAT
8299,2013,11.1,ROU
8300,2013,0.81,RUS
8301,2013,21.58,RWA
8302,2013,25.79,SAU
8303,2013,28.67,SEN
8304,2013,12.07,SRB
8305,2013,27.48,SYC
8306,2013,26.98,SLE
8307,2013,,SGP
8308,2013,8.09,SVK
8309,2013,9.73,SVN
8310,2013,26.94,SLB
8311,2013,18.33,ZAF
8312,2013,15.61,ESP
8313,2013,25.46,LKA
8314,2013,29.42,SDN
8315,2013,27.12,SUR
8316,2013,21.54,SWZ
8317,2013,4.23,SWE
8318,2013,7.51,CHE
8319,2013,21.3,SYR
8320,2013,22.4,TWN
8321,2013,9.9,TJK
8322,2013,24.21,TZA
8323,2013,27.82,THA
8324,2013,27.71,TGO
8325,2013,24.8,TON
8326,2013,20.23,TUN
8327,2013,14.49,TUR
8328,2013,17.62,TKM
8329,2013,28.76,TUV
8330,2013,9.76,UKR
8331,2013,28.82,ARE
8332,2013,8.82,GBR
8333,2013,10.57,USA
8334,2013,17.62,URY
8335,2013,14.47,UZB
8336,2013,25.7,VUT
8337,2013,26.97,VEN
8338,2013,24.73,VNM
8339,2013,,ZMB
8340,2013,19.52,ZWE
8341,2014,18.21,AFG
8342,2014,15.87,ALB
8343,2014,20.39,DZA
8344,2014,25.27,AGO
8345,2014,-18.55,ATA
8346,2014,16.8,ARG
8347,2014,4.95,ARM
8348,2014,18.87,AUS
8349,2014,4.58,AUT
8350,2014,14.91,AZE
8351,2014,27.92,BHR
8352,2014,26.04,BGD
8353,2014,26.88,BRB
8354,2014,6.86,BLR
8355,2014,5.78,BEL
8356,2014,26.85,BLZ
8357,2014,27.8,BEN
8358,2014,22.28,BOL
8359,2014,10.78,BIH
8360,2014,22.34,BWA
8361,2014,25.36,BRA
8362,2014,27.82,BRN
8363,2014,8.43,BGR
8364,2014,28.79,BFA
8365,2014,26.42,MMR
8366,2014,,KHM
8367,2014,26.55,CMR
8368,2014,2.83,CAN
8369,2014,24.04,CPV
8370,2014,24.87,CAF
8371,2014,29.72,TCD
8372,2014,13.74,CHL
8373,2014,11.46,CHN
8374,2014,24.89,COL
8375,2014,25.39,COC
8376,2014,26.44,COD
8377,2014,25.14,CRI
8378,2014,26.35,CIV
8379,2014,13.02,HRV
8380,2014,26.29,CUB
8381,2014,16.64,CYP
8382,2014,9.29,CZE
8383,2014,7.84,DNK
8384,2014,27.14,DOM
8385,2014,21.32,ECU
8386,2014,23.83,EGY
8387,2014,27.33,SLV
8388,2014,27.26,GNQ
8389,2014,7.39,EST
8390,2014,20.41,ETH
8391,2014,26.09,FJI
8392,2014,0.93,FIN
8393,2014,11.1,FRA
8394,2014,26.41,GAB
8395,2014,12.96,GEO
8396,2014,8.75,DEU
8397,2014,27.94,GHA
8398,2014,17.73,GRC
8399,2014,26.95,GIN
8400,2014,27.62,GNB
8401,2014,27.21,GUY
8402,2014,25.35,HND
8403,2014,,HKG
8404,2014,7.01,HUN
8405,2014,5.99,ISL
8406,2014,25.79,IND
