,country_code,ano,Annual CO₂ emissions
12542,SLE,1989,373728.0
12543,SLE,1990,498304.0
12544,SLE,1991,556928.0
12545,SLE,1992,282128.0
12546,SLE,1993,263808.0
12547,SLE,1994,274800.0
12548,SLE,1995,223504.0
12549,SLE,1996,230832.0
12550,SLE,1997,205184.0
12551,SLE,1998,219840.0
12552,SLE,1999,175872.0
12553,SLE,2000,271136.0
12554,SLE,2001,370064.0
12555,SLE,2002,501968.03
12556,SLE,2003,534944.0
12557,SLE,2004,520288.0
12558,SLE,2005,425024.0
12559,SLE,2006,578912.0
12560,SLE,2007,487312.0
12561,SLE,2008,505631.97
12562,SLE,2009,501968.03
12563,SLE,2010,542272.0
12564,SLE,2011,710816.0
12565,SLE,2012,831728.0
12566,SLE,2013,1047904.0
12567,SLE,2014,1128512.0
12568,SLE,2015,1084544.0
12569,SLE,2016,1142807.0
12570,SLE,2017,1088208.0
12571,SLE,2018,1029186.94
12572,SLE,2019,1003936.06
12573,SLE,2020,1025920.06
12574,SLE,2021,1109789.0
12575,SLE,2022,1129488.0
12576,SGP,1961,2092144.0
12577,SGP,1962,2513415.0
12578,SGP,1963,3301367.0
12579,SGP,1964,3601712.0
12580,SGP,1965,2425568.0
12581,SGP,1966,478923.0
12582,SGP,1967,2821280.0
12583,SGP,1968,5133455.0
12584,SGP,1969,6888320.0
12585,SGP,1970,17832688.0
12586,SGP,1971,16275421.0
12587,SGP,1972,21720192.0
12588,SGP,1973,20690608.0
12589,SGP,1974,21427072.0
12590,SGP,1975,23863632.0
12591,SGP,1976,29337648.0
12592,SGP,1977,27611904.0
12593,SGP,1978,32463040.0
12594,SGP,1979,35419820.0
12595,SGP,1980,30433184.0
12596,SGP,1981,25706624.0
12597,SGP,1982,28381510.0
12598,SGP,1983,33397362.0
12599,SGP,1984,31968554.0
12600,SGP,1985,32397088.0
12601,SGP,1986,34100850.0
12602,SGP,1987,31810848.0
12603,SGP,1988,35280656.0
12604,SGP,1989,41003824.0
12605,SGP,1990,43535576.0
12606,SGP,1991,44235470.0
12607,SGP,1992,47441470.0
12608,SGP,1993,49661856.0
12609,SGP,1994,60085936.0
12610,SGP,1995,40545824.0
12611,SGP,1996,48012940.0
12612,SGP,1997,56737040.0
12613,SGP,1998,47412160.0
12614,SGP,1999,49200190.0
12615,SGP,2000,48394110.0
12616,SGP,2001,49200212.0
12617,SGP,2002,47093390.0
12618,SGP,2003,49434690.0
12619,SGP,2004,46858896.0
12620,SGP,2005,41586400.0
12621,SGP,2006,42308210.0
12622,SGP,2007,30781264.0
12623,SGP,2008,46705010.0
12624,SGP,2009,45250400.0
12625,SGP,2010,43048336.0
12626,SGP,2011,34016576.0
12627,SGP,2012,50706096.0
12628,SGP,2013,54908704.0
12629,SGP,2014,52109410.0
12630,SGP,2015,61925264.0
12631,SGP,2016,40289344.0
12632,SGP,2017,40014544.0
12633,SGP,2018,50035584.0
12634,SGP,2019,33778416.0
12635,SGP,2020,54813440.0
12636,SGP,2021,55830696.0
12637,SGP,2022,53252430.0
12638,SXM,1961,1075750.0
12639,SXM,1962,1181383.0
12640,SXM,1963,1131633.0
12641,SXM,1964,1100284.0
12642,SXM,1965,987155.0
12643,SXM,1966,923094.0
12644,SXM,1967,1137085.0
12645,SXM,1968,1057350.0
12646,SXM,1969,1383789.0
12647,SXM,1970,1547690.0
12648,SXM,1971,1346988.0
12649,SXM,1972,1306098.0
12650,SXM,1973,1448872.0
12651,SXM,1974,1313253.0
12652,SXM,1975,951035.0
12653,SXM,1976,2031555.9
12654,SXM,1977,1061098.0
12655,SXM,1978,903671.0
12656,SXM,1979,947969.0
12657,SXM,1980,975569.0
12658,SXM,1981,929227.0
12659,SXM,1982,1038949.0
12660,SXM,1983,533956.0
12661,SXM,1984,1333358.0
12662,SXM,1985,1560639.0
12663,SXM,1986,299179.0
12664,SXM,1987,265977.0
12665,SXM,1988,262007.0
12666,SXM,1989,498752.0
12667,SXM,1990,534120.0
12668,SXM,1991,426213.0
12669,SXM,1992,351148.0
12670,SXM,1993,542059.0
12671,SXM,1994,519684.03
12672,SXM,1995,514271.03
12673,SXM,1996,481069.0
12674,SXM,1997,503444.03
12675,SXM,1998,27789.0
12676,SXM,1999,208234.0
12677,SXM,2000,552525.0
12678,SXM,2001,562630.0
12679,SXM,2002,542420.0
12680,SXM,2003,542781.0
12681,SXM,2004,569487.0
12682,SXM,2005,564435.0
12683,SXM,2006,588253.0
12684,SXM,2007,662236.0
12685,SXM,2008,636974.0
12686,SXM,2009,651770.0
12687,SXM,2010,448949.0
12688,SXM,2011,572735.0
12689,SXM,2012,696160.0
12690,SXM,2013,714480.0
12691,SXM,2014,725472.0
12692,SXM,2015,743792.0
12693,SXM,2016,743792.0
12694,SXM,2017,707152.0
12695,SXM,2018,688832.0
12696,SXM,2019,688832.0
12697,SXM,2020,652192.0
12698,SXM,2021,628469.0
12699,SXM,2022,634261.0
12700,SVK,1961,34338550.0
12701,SVK,1962,36592650.0
12702,SVK,1963,38521304.0
12703,SVK,1964,40087296.0
12704,SVK,1965,39048732.0
12705,SVK,1966,38814180.0
12706,SVK,1967,38724850.0
12707,SVK,1968,40524984.0
12708,SVK,1969,43029280.0
12709,SVK,1970,49345176.0
12710,SVK,1971,51764024.0
12711,SVK,1972,52245984.0
12712,SVK,1973,52457424.0
12713,SVK,1974,53057760.0
12714,SVK,1975,55524876.0
12715,SVK,1976,57697750.0
12716,SVK,1977,59437460.0
12717,SVK,1978,59973316.0
12718,SVK,1979,58409988.0
12719,SVK,1980,59100590.0
12720,SVK,1981,58454590.0
12721,SVK,1982,57896280.0
12722,SVK,1983,57977640.0
12723,SVK,1984,59951800.0
12724,SVK,1985,59145252.0
12725,SVK,1986,59562170.0
12726,SVK,1987,58863380.0
12727,SVK,1988,57893476.0
12728,SVK,1989,55249748.0
12729,SVK,1990,61472836.0
12730,SVK,1991,53286440.0
12731,SVK,1992,48886840.0
12732,SVK,1993,46351170.0
12733,SVK,1994,43756980.0
12734,SVK,1995,44144950.0
12735,SVK,1996,44026132.0
12736,SVK,1997,44098212.0
12737,SVK,1998,43827252.0
12738,SVK,1999,43038092.0
12739,SVK,2000,41138784.0
12740,SVK,2001,43224196.0
12741,SVK,2002,41978130.0
12742,SVK,2003,42302730.0
12743,SVK,2004,42792360.0
12744,SVK,2005,42798508.0
12745,SVK,2006,42563850.0
12746,SVK,2007,40971504.0
12747,SVK,2008,41364304.0
12748,SVK,2009,37625676.0
12749,SVK,2010,38408616.0
12750,SVK,2011,37988616.0
12751,SVK,2012,35913256.0
12752,SVK,2013,35569508.0
12753,SVK,2014,33658640.0
12754,SVK,2015,34471936.0
12755,SVK,2016,34914412.0
12756,SVK,2017,36114092.0
12757,SVK,2018,36105530.0
12758,SVK,2019,33778548.0
12759,SVK,2020,31096626.0
12760,SVK,2021,35166804.0
12761,SVK,2022,34151680.0
12762,SVN,1961,4662314.0
12763,SVN,1962,4783574.0
12764,SVN,1963,5321228.0
12765,SVN,1964,6030059.0
12766,SVN,1965,6204565.0
12767,SVN,1966,6147219.0
12768,SVN,1967,6209251.0
12769,SVN,1968,6639736.0
12770,SVN,1969,6883975.0
12771,SVN,1970,9001363.0
12772,SVN,1971,9694695.0
12773,SVN,1972,9071948.0
12774,SVN,1973,10838289.0
12775,SVN,1974,10876928.0
12776,SVN,1975,11340964.0
12777,SVN,1976,11695449.0
12778,SVN,1977,11359634.0
12779,SVN,1978,12692229.0
12780,SVN,1979,13803454.0
12781,SVN,1980,13558960.0
12782,SVN,1981,14741727.0
12783,SVN,1982,13524234.0
12784,SVN,1983,14567082.0
12785,SVN,1984,15365117.0
12786,SVN,1985,15673831.0
12787,SVN,1986,16368946.0
12788,SVN,1987,15955907.0
12789,SVN,1988,16536228.0
12790,SVN,1989,16455616.0
12791,SVN,1990,15094546.0
12792,SVN,1991,13973374.0
12793,SVN,1992,13882582.0
12794,SVN,1993,14246224.0
12795,SVN,1994,14636105.0
12796,SVN,1995,15354245.0
12797,SVN,1996,15999412.0
12798,SVN,1997,16507023.0
12799,SVN,1998,16039042.0
12800,SVN,1999,15412484.0
12801,SVN,2000,15053848.0
12802,SVN,2001,16302759.0
12803,SVN,2002,16564693.0
12804,SVN,2003,16271549.0
12805,SVN,2004,16704582.0
12806,SVN,2005,16932386.0
12807,SVN,2006,17178356.0
12808,SVN,2007,17342862.0
12809,SVN,2008,18278460.0
12810,SVN,2009,16204107.0
12811,SVN,2010,16459730.0
12812,SVN,2011,16358786.0
12813,SVN,2012,15759567.0
12814,SVN,2013,15128262.0
12815,SVN,2014,13561306.0
12816,SVN,2015,13645485.0
12817,SVN,2016,14458364.0
12818,SVN,2017,14616678.0
12819,SVN,2018,14519854.0
12820,SVN,2019,14039442.0
12821,SVN,2020,12854907.0
12822,SVN,2021,13059966.0
12823,SVN,2022,12714800.0
12824,SLB,1961,14656.0
12825,SLB,1962,14656.0
12826,SLB,1963,14656.0
12827,SLB,1964,18320.0
12828,SLB,1965,25648.0
12829,SLB,1966,25648.0
12830,SLB,1967,32976.0
12831,SLB,1968,36640.0
12832,SLB,1969,36640.0
12833,SLB,1970,40304.0
12834,SLB,1971,47632.0
12835,SLB,1972,54960.0
12836,SLB,1973,65952.0
12837,SLB,1974,65952.0
12838,SLB,1975,58624.0
12839,SLB,1976,62288.0
12840,SLB,1977,80608.0
12841,SLB,1978,62288.0
12842,SLB,1979,109920.0
12843,SLB,1980,102592.0
12844,SLB,1981,135568.0
12845,SLB,1982,120912.0
12846,SLB,1983,142896.0
12847,SLB,1984,142896.0
12848,SLB,1985,150224.0
12849,SLB,1986,153888.0
12850,SLB,1987,161216.0
12851,SLB,1988,157552.0
12852,SLB,1989,161216.0
12853,SLB,1990,146560.0
12854,SLB,1991,157552.0
12855,SLB,1992,161216.0
12856,SLB,1993,172208.0
12857,SLB,1994,183200.0
12858,SLB,1995,190528.0
12859,SLB,1996,197856.0
12860,SLB,1997,205184.0
12861,SLB,1998,216176.0
12862,SLB,1999,216176.0
12863,SLB,2000,223504.0
12864,SLB,2001,234496.0
12865,SLB,2002,245488.0
12866,SLB,2003,256480.02
12867,SLB,2004,274800.0
12868,SLB,2005,282128.0
12869,SLB,2006,289456.0
12870,SLB,2007,300448.0
12871,SLB,2008,307776.0
12872,SLB,2009,318768.0
12873,SLB,2010,329760.0
12874,SLB,2011,344416.0
12875,SLB,2012,348080.0
12876,SLB,2013,373728.0
12877,SLB,2014,329760.0
12878,SLB,2015,293120.0
12879,SLB,2016,289456.0
12880,SLB,2017,285792.0
12881,SLB,2018,289456.0
12882,SLB,2019,293120.0
12883,SLB,2020,289456.0
12884,SLB,2021,302038.0
12885,SLB,2022,298633.0
12886,SOM,1961,87936.0
12887,SOM,1962,106256.0
12888,SOM,1963,102592.0
12889,SOM,1964,135568.0
12890,SOM,1965,131904.0
12891,SOM,1966,139232.0
12892,SOM,1967,227168.0
12893,SOM,1968,153888.0
12894,SOM,1969,161216.0
12895,SOM,1970,216176.0
12896,SOM,1971,186864.0
12897,SOM,1972,234496.0
12898,SOM,1973,263808.0
12899,SOM,1974,329760.0
12900,SOM,1975,501968.03
12901,SOM,1976,479984.0
12902,SOM,1977,798752.0
12903,SOM,1978,556928.0
12904,SOM,1979,487312.0
12905,SOM,1980,813408.0
12906,SOM,1981,274800.0
12907,SOM,1982,718144.0
12908,SOM,1983,934320.0
12909,SOM,1984,714480.0
12910,SOM,1985,857376.0
12911,SOM,1986,923328.0
12912,SOM,1987,992944.0
12913,SOM,1988,1003656.0
12914,SOM,1989,952072.0
12915,SOM,1990,782197.0
12916,SOM,1991,703923.0
12917,SOM,1992,666088.0
12918,SOM,1993,625768.0
12919,SOM,1994,618425.0
12920,SOM,1995,585433.0
12921,SOM,1996,575248.0
12922,SOM,1997,534944.0
12923,SOM,1998,505631.97
12924,SOM,1999,487312.0
12925,SOM,2000,476320.0
12926,SOM,2001,498304.0
12927,SOM,2002,556928.0
12928,SOM,2003,560592.0
12929,SOM,2004,560592.0
12930,SOM,2005,564256.0
12931,SOM,2006,564256.0
12932,SOM,2007,608224.0
12933,SOM,2008,600896.0
12934,SOM,2009,597232.0
12935,SOM,2010,611888.0
12936,SOM,2011,611888.0
12937,SOM,2012,608224.0
12938,SOM,2013,630208.0
12939,SOM,2014,630208.0
12940,SOM,2015,630208.0
12941,SOM,2016,637536.0
12942,SOM,2017,637536.0
12943,SOM,2018,637536.0
12944,SOM,2019,637536.0
12945,SOM,2020,597232.0
12946,SOM,2021,650636.0
12947,SOM,2022,646921.0
12948,ZAF,1961,102119840.0
12949,ZAF,1962,105669990.0
12950,ZAF,1963,109725150.0
12951,ZAF,1964,119546024.0
12952,ZAF,1965,128140050.0
12953,ZAF,1966,128234880.0
12954,ZAF,1967,133760120.0
12955,ZAF,1968,137953740.0
12956,ZAF,1969,143142850.0
12957,ZAF,1970,149618180.0
12958,ZAF,1971,168403490.0
12959,ZAF,1972,171553580.0
12960,ZAF,1973,173352220.0
12961,ZAF,1974,176544290.0
12962,ZAF,1975,185001220.0
12963,ZAF,1976,192905020.0
12964,ZAF,1977,199734600.0
12965,ZAF,1978,201875890.0
12966,ZAF,1979,218667170.0
12967,ZAF,1980,228197800.0
12968,ZAF,1981,257075260.0
12969,ZAF,1982,280433300.0
12970,ZAF,1983,291902080.0
12971,ZAF,1984,315593000.0
12972,ZAF,1985,323861340.0
12973,ZAF,1986,330497100.0
12974,ZAF,1987,328664700.0
12975,ZAF,1988,342654700.0
12976,ZAF,1989,340711040.0
12977,ZAF,1990,312930240.0
12978,ZAF,1991,326026700.0
12979,ZAF,1992,301325400.0
12980,ZAF,1993,320345300.0
12981,ZAF,1994,338697570.0
12982,ZAF,1995,361693600.0
12983,ZAF,1996,363732320.0
12984,ZAF,1997,385222750.0
12985,ZAF,1998,377262460.0
12986,ZAF,1999,374891000.0
12987,ZAF,2000,378306880.0
12988,ZAF,2001,371623970.0
12989,ZAF,2002,356523140.0
12990,ZAF,2003,404409660.0
12991,ZAF,2004,449306980.0
12992,ZAF,2005,416201200.0
12993,ZAF,2006,446770020.0
12994,ZAF,2007,465044600.0
12995,ZAF,2008,495170850.0
12996,ZAF,2009,480572480.0
12997,ZAF,2010,462999680.0
12998,ZAF,2011,465907840.0
12999,ZAF,2012,458954200.0
13000,ZAF,2013,458628220.0
13001,ZAF,2014,471866000.0
13002,ZAF,2015,446221020.0
13003,ZAF,2016,456972860.0
13004,ZAF,2017,439380130.0
13005,ZAF,2018,435237200.0
13006,ZAF,2019,465429250.0
13007,ZAF,2020,434828640.0
13008,ZAF,2021,425627700.0
13009,ZAF,2022,404053980.0
13010,KOR,1961,14448706.0
13011,KOR,1962,17261588.0
13012,KOR,1963,21083172.0
13013,KOR,1964,22195154.0
13014,KOR,1965,24978308.0
13015,KOR,1966,29982234.0
13016,KOR,1967,35113236.0
13017,KOR,1968,37197144.0
13018,KOR,1969,42468220.0
13019,KOR,1970,53716350.0
13020,KOR,1971,58533736.0
13021,KOR,1972,60247064.0
13022,KOR,1973,72974630.0
13023,KOR,1974,75550510.0
13024,KOR,1975,81665790.0
13025,KOR,1976,93104550.0
13026,KOR,1977,105459704.0
13027,KOR,1978,113119300.0
13028,KOR,1979,132874240.0
13029,KOR,1980,134524430.0
13030,KOR,1981,139589740.0
13031,KOR,1982,140781900.0
13032,KOR,1983,149133600.0
13033,KOR,1984,160700450.0
13034,KOR,1985,168757680.0
13035,KOR,1986,176297250.0
13036,KOR,1987,185358380.0
13037,KOR,1988,210953460.0
13038,KOR,1989,223510380.0
13039,KOR,1990,250510830.0
13040,KOR,1991,275688220.0
13041,KOR,1992,299905440.0
13042,KOR,1993,330173950.0
13043,KOR,1994,355694820.0
13044,KOR,1995,383665470.0
13045,KOR,1996,420996060.0
13046,KOR,1997,444967600.0
13047,KOR,1998,378037800.0
13048,KOR,1999,410518800.0
13049,KOR,2000,439980670.0
13050,KOR,2001,455630660.0
13051,KOR,2002,476064900.0
13052,KOR,2003,485212800.0
13053,KOR,2004,491389440.0
13054,KOR,2005,498688300.0
13055,KOR,2006,503478180.0
13056,KOR,2007,521708740.0
13057,KOR,2008,532650750.0
13058,KOR,2009,537819840.0
13059,KOR,2010,594339140.0
13060,KOR,2011,623442800.0
13061,KOR,2012,627943040.0
13062,KOR,2013,634580700.0
13063,KOR,2014,629366460.0
13064,KOR,2015,634177300.0
13065,KOR,2016,637914050.0
13066,KOR,2017,654537300.0
13067,KOR,2018,670168700.0
13068,KOR,2019,646102200.0
13069,KOR,2020,597634300.0
13070,KOR,2021,616075000.0
13071,KOR,2022,600999360.0
13072,SSD,1961,115337.0
13073,SSD,1962,123575.0
13074,SSD,1963,139746.0
13075,SSD,1964,154697.0
13076,SSD,1965,201992.0
13077,SSD,1966,219994.0
13078,SSD,1967,265152.0
13079,SSD,1968,258439.0
13080,SSD,1969,348146.0
13081,SSD,1970,403983.0
13082,SSD,1971,414662.0
13083,SSD,1972,447616.0
13084,SSD,1973,451582.0
13085,SSD,1974,472941.0
13086,SSD,1975,352722.0
13087,SSD,1976,312446.0
13088,SSD,1977,316718.0
13089,SSD,1978,286206.0
13090,SSD,1979,297190.0
13091,SSD,1980,311836.0
13092,SSD,1981,302987.0
13093,SSD,1982,318549.0
13094,SSD,1983,325261.0
13095,SSD,1984,291698.0
13096,SSD,1985,338992.0
13097,SSD,1986,353638.0
13098,SSD,1987,278883.0
13099,SSD,1988,403373.0
13100,SSD,1989,312751.0
13101,SSD,1990,433885.0
13102,SSD,1991,406424.0
13103,SSD,1992,363402.0
13104,SSD,1993,250506.02
13105,SSD,1994,344484.0
13106,SSD,1995,356079.0
13107,SSD,1996,367368.0
13108,SSD,1997,449752.0
13109,SSD,1998,389947.0
13110,SSD,1999,422901.0
13111,SSD,2000,459821.0
13112,SSD,2001,529084.0
13113,SSD,2002,674322.0
13114,SSD,2003,753349.0
13115,SSD,2004,951984.0
13116,SSD,2005,912013.0
13117,SSD,2006,998668.0
13118,SSD,2007,1173199.0
13119,SSD,2008,1239105.0
13120,SSD,2009,1290671.0
13121,SSD,2010,1313250.0
13122,SSD,2011,1281212.0
13123,SSD,2012,1330032.0
13124,SSD,2013,1443616.0
13125,SSD,2014,1520560.0
13126,SSD,2015,1912608.0
13127,SSD,2016,1703760.0
13128,SSD,2017,1454608.0
13129,SSD,2018,1736736.0
13130,SSD,2019,1780704.0
13131,SSD,2020,1692768.0
13132,SSD,2021,1844134.0
13133,SSD,2022,1833605.0
13134,ESP,1961,53606856.0
13135,ESP,1962,59975850.0
13136,ESP,1963,58742904.0
13137,ESP,1964,64323810.0
13138,ESP,1965,71020450.0
13139,ESP,1966,77617016.0
13140,ESP,1967,86393976.0
13141,ESP,1968,97017230.0
13142,ESP,1969,96736940.0
13143,ESP,1970,116766490.0
13144,ESP,1971,128458560.0
13145,ESP,1972,144716260.0
13146,ESP,1973,154957340.0
13147,ESP,1974,172665700.0
13148,ESP,1975,181053620.0
13149,ESP,1976,197745940.0
13150,ESP,1977,194829090.0
13151,ESP,1978,199513870.0
13152,ESP,1979,202746540.0
13153,ESP,1980,213911900.0
13154,ESP,1981,206096210.0
13155,ESP,1982,208598540.0
13156,ESP,1983,203435150.0
13157,ESP,1984,197667200.0
13158,ESP,1985,199931400.0
13159,ESP,1986,189112670.0
13160,ESP,1987,189508060.0
13161,ESP,1988,197457900.0
13162,ESP,1989,224885400.0
13163,ESP,1990,230500240.0
13164,ESP,1991,240230740.0
13165,ESP,1992,248631800.0
13166,ESP,1993,240046060.0
13167,ESP,1994,252300020.0
13168,ESP,1995,266034880.0
13169,ESP,1996,253497860.0
13170,ESP,1997,265832160.0
13171,ESP,1998,274604900.0
13172,ESP,1999,298074660.0
13173,ESP,2000,310071230.0
13174,ESP,2001,311808500.0
13175,ESP,2002,331949760.0
13176,ESP,2003,336332200.0
13177,ESP,2004,353010940.0
13178,ESP,2005,368338140.0
13179,ESP,2006,359653400.0
13180,ESP,2007,367399070.0
13181,ESP,2008,335887260.0
13182,ESP,2009,296500300.0
13183,ESP,2010,282937100.0
13184,ESP,2011,283799330.0
13185,ESP,2012,278060400.0
13186,ESP,2013,251940320.0
13187,ESP,2014,254179710.0
13188,ESP,2015,270767460.0
13189,ESP,2016,259629390.0
13190,ESP,2017,273592200.0
13191,ESP,2018,268600500.0
13192,ESP,2019,250660800.0
13193,ESP,2020,213625420.0
13194,ESP,2021,230269460.0
13195,ESP,2022,245613820.0
13196,LKA,1961,2333641.0
13197,LKA,1962,2560779.0
13198,LKA,1963,2531527.0
13199,LKA,1964,2271383.0
13200,LKA,1965,2656043.0
13201,LKA,1966,2659737.0
13202,LKA,1967,2945083.0
13203,LKA,1968,3238085.0
13204,LKA,1969,4315063.0
13205,LKA,1970,3593077.0
13206,LKA,1971,3193463.0
13207,LKA,1972,3537879.0
13208,LKA,1973,3684292.0
13209,LKA,1974,2929301.0
13210,LKA,1975,2892985.0
13211,LKA,1976,2798767.0
13212,LKA,1977,2911038.0
13213,LKA,1978,3435544.0
13214,LKA,1979,3809016.0
13215,LKA,1980,3388599.0
13216,LKA,1981,4005570.0
13217,LKA,1982,4466889.0
13218,LKA,1983,4854898.0
13219,LKA,1984,3852101.0
13220,LKA,1985,3916566.0
13221,LKA,1986,3660301.0
13222,LKA,1987,4026917.0
13223,LKA,1988,3456638.0
13224,LKA,1989,3447011.0
13225,LKA,1990,3830820.0
13226,LKA,1991,4138236.0
13227,LKA,1992,5106336.0
13228,LKA,1993,4975431.0
13229,LKA,1994,5435205.0
13230,LKA,1995,5814277.0
13231,LKA,1996,6970579.0
13232,LKA,1997,7520293.0
13233,LKA,1998,7735926.0
13234,LKA,1999,8516617.0
13235,LKA,2000,10134099.0
13236,LKA,2001,10326369.0
13237,LKA,2002,10948020.0
13238,LKA,2003,10953041.0
13239,LKA,2004,12147363.0
13240,LKA,2005,11935225.0
13241,LKA,2006,11792541.0
13242,LKA,2007,12151910.0
13243,LKA,2008,11987291.0
13244,LKA,2009,12944645.0
13245,LKA,2010,13050987.0
13246,LKA,2011,14886152.0
13247,LKA,2012,15798102.0
13248,LKA,2013,14510512.0
13249,LKA,2014,17420012.0
13250,LKA,2015,19687388.0
13251,LKA,2016,22986968.0
13252,LKA,2017,22872902.0
13253,LKA,2018,20096860.0
13254,LKA,2019,21232160.0
13255,LKA,2020,20624664.0
13256,LKA,2021,20118602.0
13257,LKA,2022,17327094.0
13258,SDN,1961,1269408.0
13259,SDN,1962,1360032.0
13260,SDN,1963,1538006.0
13261,SDN,1964,1702685.0
13262,SDN,1965,2223333.0
13263,SDN,1966,2421441.0
13264,SDN,1967,2918465.0
13265,SDN,1968,2844525.0
13266,SDN,1969,3831969.0
13267,SDN,1970,4446688.0
13268,SDN,1971,4564138.0
13269,SDN,1972,4926986.0
13270,SDN,1973,4970518.0
13271,SDN,1974,5205350.0
13272,SDN,1975,3882219.0
13273,SDN,1976,3438346.0
13274,SDN,1977,3484414.0
13275,SDN,1978,3146820.0
13276,SDN,1979,3266850.0
13277,SDN,1980,3427041.0
13278,SDN,1981,3329950.0
13279,SDN,1982,3498865.0
13280,SDN,1983,3571019.0
13281,SDN,1984,3201609.0
13282,SDN,1985,3720366.0
13283,SDN,1986,3883377.0
13284,SDN,1987,3061183.0
13285,SDN,1988,4429775.0
13286,SDN,1989,3430803.0
13287,SDN,1990,4768885.0
13288,SDN,1991,4466480.0
13289,SDN,1992,3989272.0
13290,SDN,1993,2746330.0
13291,SDN,1994,3826378.0
13292,SDN,1995,3950587.0
13293,SDN,1996,4083693.0
13294,SDN,1997,5007637.0
13295,SDN,1998,4359354.0
13296,SDN,1999,4739299.0
13297,SDN,2000,5276282.0
13298,SDN,2001,5999928.0
13299,SDN,2002,7611157.0
13300,SDN,2003,8490251.0
13301,SDN,2004,10834315.0
13302,SDN,2005,10527797.0
13303,SDN,2006,11511440.0
13304,SDN,2007,13524735.0
13305,SDN,2008,14137632.0
13306,SDN,2009,14762170.0
13307,SDN,2010,15026002.0
13308,SDN,2011,14668431.0
13309,SDN,2012,15213422.0
13310,SDN,2013,17007858.0
13311,SDN,2014,17535624.0
13312,SDN,2015,21189514.0
13313,SDN,2016,20037700.0
13314,SDN,2017,20493030.0
13315,SDN,2018,21754658.0
13316,SDN,2019,21772508.0
13317,SDN,2020,20527464.0
13318,SDN,2021,22185106.0
13319,SDN,2022,22013348.0
13320,SUR,1961,428688.0
13321,SUR,1962,494640.0
13322,SUR,1963,531280.0
13323,SUR,1964,604560.0
13324,SUR,1965,795088.0
13325,SUR,1966,1095536.0
13326,SUR,1967,1333696.0
13327,SUR,1968,1450944.0
13328,SUR,1969,1520560.0
13329,SUR,1970,1608496.0
13330,SUR,1971,1714544.0
13331,SUR,1972,1743826.0
13332,SUR,1973,2106562.0
13333,SUR,1974,1600990.0
13334,SUR,1975,2018745.0
13335,SUR,1976,1996528.0
13336,SUR,1977,1897527.0
13337,SUR,1978,2391861.0
13338,SUR,1979,2292768.0
13339,SUR,1980,2369417.0
13340,SUR,1981,2028322.0
13341,SUR,1982,1870567.0
13342,SUR,1983,1372057.0
13343,SUR,1984,1552032.0
13344,SUR,1985,1595856.0
13345,SUR,1986,1756928.0
13346,SUR,1987,1756784.0
13347,SUR,1988,1873888.0
13348,SUR,1989,1851760.0
13349,SUR,1990,1737368.0
13350,SUR,1991,2023142.1
13351,SUR,1992,2030452.0
13352,SUR,1993,2037761.9
13353,SUR,1994,2042253.0
13354,SUR,1995,2060550.9
13355,SUR,1996,2082514.0
13356,SUR,1997,2104476.0
13357,SUR,1998,2104454.0
13358,SUR,1999,2122753.0
13359,SUR,2000,2192347.0
13360,SUR,2001,2362832.0
13361,SUR,2002,1560114.0
13362,SUR,2003,1537767.0
13363,SUR,2004,1555785.0
13364,SUR,2005,1588520.0
13365,SUR,2006,1738560.0
13366,SUR,2007,1756384.0
13367,SUR,2008,1931568.0
13368,SUR,2009,1990704.0
13369,SUR,2010,2370056.0
13370,SUR,2011,2755048.0
13371,SUR,2012,2492080.0
13372,SUR,2013,3147388.0
13373,SUR,2014,3200660.0
13374,SUR,2015,2713354.0
13375,SUR,2016,2920766.0
13376,SUR,2017,2426406.0
13377,SUR,2018,2089318.0
13378,SUR,2019,2635797.0
13379,SUR,2020,2917944.0
13380,SUR,2021,3682585.0
13381,SUR,2022,3586520.0
13382,SWE,1961,48799508.0
13383,SWE,1962,51272588.0
13384,SWE,1963,55313056.0
13385,SWE,1964,60368068.0
13386,SWE,1965,62562212.0
13387,SWE,1966,72517360.0
13388,SWE,1967,68929740.0
13389,SWE,1968,77606030.0
13390,SWE,1969,86381140.0
13391,SWE,1970,92287020.0
13392,SWE,1971,84508860.0
13393,SWE,1972,84703224.0
13394,SWE,1973,87289530.0
13395,SWE,1974,79822840.0
13396,SWE,1975,80760120.0
13397,SWE,1976,88240856.0
13398,SWE,1977,85740390.0
13399,SWE,1978,79476490.0
13400,SWE,1979,84868580.0
13401,SWE,1980,71713690.0
13402,SWE,1981,69388504.0
13403,SWE,1982,62256744.0
13404,SWE,1983,58268316.0
13405,SWE,1984,57308090.0
13406,SWE,1985,62364010.0
13407,SWE,1986,62009780.0
13408,SWE,1987,59694708.0
13409,SWE,1988,57425120.0
13410,SWE,1989,55520776.0
13411,SWE,1990,57509900.0
13412,SWE,1991,57739636.0
13413,SWE,1992,57567240.0
13414,SWE,1993,57560864.0
13415,SWE,1994,60014544.0
13416,SWE,1995,59506170.0
13417,SWE,1996,63381056.0
13418,SWE,1997,58383136.0
13419,SWE,1998,58801836.0
13420,SWE,1999,55981610.0
13421,SWE,2000,54930064.0
13422,SWE,2001,55837576.0
13423,SWE,2002,56685410.0
13424,SWE,2003,57292210.0
13425,SWE,2004,56516920.0
13426,SWE,2005,53875336.0
