,country_code,ano,producao_total(t),area_total_de_producao(ha)
703,BHR,1982,22074.0,2212.0
704,BHR,1983,22648.0,2277.0
705,BHR,1984,23122.0,2292.0
706,BHR,1985,25419.0,2693.0
707,BHR,1986,27631.0,2856.0
708,BHR,1987,30259.0,3123.0
709,BHR,1988,30388.0,3144.0
710,BHR,1989,30102.0,3168.0
711,BHR,1990,20340.0,2504.0
712,BHR,1991,20947.0,2440.0
713,BHR,1992,23986.0,2510.0
714,BHR,1993,25320.52,2612.0
715,BHR,1994,28966.0,2638.0
716,BHR,1995,33378.84,2657.0
717,BHR,1996,33834.33,2655.0
718,BHR,1997,33545.740000000005,2627.0
719,BHR,1998,37864.11,2732.0
720,BHR,1999,33461.44,2512.0
721,BHR,2000,32799.77,2534.0
722,BHR,2001,31411.03,2381.0
723,BHR,2002,27619.67,3165.0
724,BHR,2003,28660.710000000003,3199.0
725,BHR,2004,27227.72,3098.0
726,BHR,2005,25968.88,2919.0
727,BHR,2006,38002.51,3646.0
728,BHR,2007,35986.53999999999,3604.0
729,BHR,2008,35114.93000000001,2993.0
730,BHR,2009,35511.76000000001,3036.0
731,BHR,2010,35001.99999999999,3187.0
732,BHR,2011,33902.020000000004,3749.0
733,BHR,2012,34375.25,4139.0
734,BHR,2013,34323.38999999999,4499.0
735,BHR,2014,36246.76999999999,4921.0
736,BHR,2015,37976.73,4690.0
737,BHR,2016,40943.31,4909.0
738,BHR,2017,37911.29,3815.0
739,BHR,2018,38844.380000000005,3824.0
740,BHR,2019,41539.66,3885.0
741,BHR,2020,42578.46,3865.0
742,BHR,2021,44818.54,3920.0
743,BHR,2022,44327.509999999995,3947.0
744,BGD,1961,22601473.21,10457230.0
745,BGD,1962,21891133.91,10541393.0
746,BGD,1963,24790656.66,10865651.0
747,BGD,1964,25241926.11,11064337.0
748,BGD,1965,26627495.689999998,11402238.0
749,BGD,1966,26934701.3,11160437.0
750,BGD,1967,30177672.4,12125919.0
751,BGD,1968,30008967.1,11939174.0
752,BGD,1969,31094297.63,12696172.0
753,BGD,1970,30007381.740000002,12243035.0
754,BGD,1971,27883994.22,11410455.0
755,BGD,1972,26023878.98,11962262.0
756,BGD,1973,28196352.86,12254993.0
757,BGD,1974,28060455.97,11965341.0
758,BGD,1975,30917199.05,12536232.0
759,BGD,1976,28866243.15,12348668.0
760,BGD,1977,31231911.240000002,12683047.0
761,BGD,1978,32248991.15,12897672.0
762,BGD,1979,31912734.32,12956489.0
763,BGD,1980,33496302.55,13171221.0
764,BGD,1981,33420716.91,13432578.0
765,BGD,1982,35033736.8,13453480.0
766,BGD,1983,35959765.64,12700731.0
767,BGD,1984,36044548.35,13252310.0
768,BGD,1985,36966743.14,13813465.0
769,BGD,1986,36990909.4,13973362.0
770,BGD,1987,36980270.61,13405381.0
771,BGD,1988,37267300.89,13099479.0
772,BGD,1989,39868311.85,13351383.0
773,BGD,1990,40643266.69,13367036.0
774,BGD,1991,42048017.72,13234995.0
775,BGD,1992,42122083.879999995,13141508.0
776,BGD,1993,41795556.84,12791552.0
777,BGD,1994,39822010.59,12884767.0
778,BGD,1995,41484333.06,12878740.0
779,BGD,1996,43167151.7,13201890.0
780,BGD,1997,43762732.76,13333288.0
781,BGD,1998,45341747.04,13156647.0
782,BGD,1999,51008579.84,13887995.0
783,BGD,2000,54163012.83,13776249.0
784,BGD,2001,52843344.06,13615621.0
785,BGD,2002,53874809.06,13691032.0
786,BGD,2003,55280374.39,13576941.0
787,BGD,2004,53629632.86,13104132.0
788,BGD,2005,59089048.44,13419478.0
789,BGD,2006,59784427.01,13425956.0
790,BGD,2007,63033367.93,13437894.0
791,BGD,2008,68286097.55,14181811.0
792,BGD,2009,67924497.94,14143991.0
793,BGD,2010,72238955.44,14376915.0
794,BGD,2011,74608264.12,14765384.0
795,BGD,2012,74630299.64,14715249.0
796,BGD,2013,76526068.75,14826538.0
797,BGD,2014,78574467.91,15019054.0
798,BGD,2015,79789090.92,15098894.0
799,BGD,2016,78708272.89,14776815.0
800,BGD,2017,84287091.02,15551279.0
801,BGD,2018,83941110.31,15402803.0
802,BGD,2019,84019496.0,15437235.0
803,BGD,2020,86008555.0,15302967.0
804,BGD,2021,88289926.86,15620568.0
805,BGD,2022,89771417.46000001,15672791.0
806,BRB,1961,1636555.6400000001,21979.0
807,BRB,1962,1697614.97,21921.0
808,BRB,1963,1992933.65,20908.0
809,BRB,1964,1745799.97,22849.0
810,BRB,1965,2048582.97,22823.0
811,BRB,1966,1840900.96,22703.0
812,BRB,1967,2153756.9699999997,23373.0
813,BRB,1968,1632730.6099999999,23450.0
814,BRB,1969,1500033.63,23100.0
815,BRB,1970,1700141.23,23126.0
816,BRB,1971,1448802.02,22769.0
817,BRB,1972,1244228.6400000001,20878.0
818,BRB,1973,1224670.69,21497.0
819,BRB,1974,1127072.13,19300.0
820,BRB,1975,1001321.96,18770.0
821,BRB,1976,1081277.94,18452.0
822,BRB,1977,1226500.95,18497.0
823,BRB,1978,1062352.95,18996.0
824,BRB,1979,1234265.6099999999,19223.0
825,BRB,1980,1417119.94,20148.0
826,BRB,1981,1121079.93,19706.0
827,BRB,1982,948528.62,19822.0
828,BRB,1983,847782.24,18375.0
829,BRB,1984,964362.59,17286.0
830,BRB,1985,940848.25,16525.0
831,BRB,1986,1075768.25,16608.0
832,BRB,1987,822936.6,15681.0
833,BRB,1988,830440.6,14291.0
834,BRB,1989,669207.59,14038.0
835,BRB,1990,721054.6,13437.0
836,BRB,1991,698466.27,13345.0
837,BRB,1992,620993.95,11975.0
838,BRB,1993,531758.27,10834.0
839,BRB,1994,553443.62,12828.0
840,BRB,1995,435883.93,11652.0
841,BRB,1996,640032.62,12128.0
842,BRB,1997,679440.69,11530.0
843,BRB,1998,540059.88,10928.0
844,BRB,1999,616023.09,10289.0
845,BRB,2000,643653.61,10732.0
846,BRB,2001,506767.48,10291.0
847,BRB,2002,497969.6,9886.0
848,BRB,2003,440135.29000000004,9633.0
849,BRB,2004,429060.56,8942.0
850,BRB,2005,519974.63,9111.0
851,BRB,2006,415887.39,8785.0
852,BRB,2007,424952.88,8396.0
853,BRB,2008,374839.05,8865.0
854,BRB,2009,423747.08999999997,8772.0
855,BRB,2010,317603.31,7322.0
856,BRB,2011,342476.38,7321.0
857,BRB,2012,316864.0,6868.0
858,BRB,2013,223004.56,6225.0
859,BRB,2014,205594.84000000003,5756.0
860,BRB,2015,154300.76,5052.0
861,BRB,2016,116598.40000000001,3536.0
862,BRB,2017,167753.69,4657.0
863,BRB,2018,189982.73,4964.0
864,BRB,2019,120766.21,5043.0
865,BRB,2020,124787.67000000001,4263.0
866,BRB,2021,124310.24,3616.0
867,BRB,2022,114056.9,4590.0
868,BLR,1961,,
869,BLR,1962,,
870,BLR,1963,,
871,BLR,1964,,
872,BLR,1965,,
873,BLR,1966,,
874,BLR,1967,,
875,BLR,1968,,
876,BLR,1969,,
877,BLR,1970,,
878,BLR,1971,,
879,BLR,1972,,
880,BLR,1973,,
881,BLR,1974,,
882,BLR,1975,,
883,BLR,1976,,
884,BLR,1977,,
885,BLR,1978,,
886,BLR,1979,,
887,BLR,1980,,
888,BLR,1981,,
889,BLR,1982,,
890,BLR,1983,,
891,BLR,1984,,
892,BLR,1985,,
893,BLR,1986,,
894,BLR,1987,,
895,BLR,1988,,
896,BLR,1989,,
897,BLR,1990,,
898,BLR,1991,,
899,BLR,1992,16052961.0,2838100.0
900,BLR,1993,20096576.54,2757574.0
901,BLR,1994,15264583.79,2879157.0
902,BLR,1995,15716982.87,2776524.0
903,BLR,1996,17724814.92,2754503.0
904,BLR,1997,14494187.2,2745424.0
905,BLR,1998,14197088.8,2741683.0
906,BLR,1999,13165789.120000001,2717258.0
907,BLR,2000,15566941.95,2705492.0
908,BLR,2001,15117088.780000001,2662474.0
909,BLR,2002,14586519.24,2382660.0
910,BLR,2003,16806369.509999998,2251550.0
911,BLR,2004,20434697.259999998,2286044.0
912,BLR,2005,18666115.419999998,2229640.0
913,BLR,2006,20046324.97,2309495.0
914,BLR,2007,20707151.22,2322782.0
915,BLR,2008,22500822.53,2337872.0
916,BLR,2009,20716450.54,2293843.0
917,BLR,2010,20794890.11,2429063.0
918,BLR,2011,21294995.229999997,2483011.0
919,BLR,2012,21566246.93,2424166.0
920,BLR,2013,19374224.09,2381721.0
921,BLR,2014,20551793.62,2320983.0
922,BLR,2015,17776390.58,2157949.0
923,BLR,2016,18245582.18,2137946.0
924,BLR,2017,19529445.790000003,2149836.0
925,BLR,2018,17883141.939999998,2092376.0
926,BLR,2019,18374942.93,2099694.0
927,BLR,2020,17748288.89,2092705.0
928,BLR,2021,16539931.219999999,2097490.0
929,BLR,2022,15975651.489999996,2126076.0
930,BEL,1961,,
931,BEL,1962,,
932,BEL,1963,,
933,BEL,1964,,
934,BEL,1965,,
935,BEL,1966,,
936,BEL,1967,,
937,BEL,1968,,
938,BEL,1969,,
939,BEL,1970,,
940,BEL,1971,,
941,BEL,1972,,
942,BEL,1973,,
943,BEL,1974,,
944,BEL,1975,,
945,BEL,1976,,
946,BEL,1977,,
947,BEL,1978,,
948,BEL,1979,,
949,BEL,1980,,
950,BEL,1981,,
951,BEL,1982,,
952,BEL,1983,,
953,BEL,1984,,
954,BEL,1985,,
955,BEL,1986,,
956,BEL,1987,,
957,BEL,1988,,
958,BEL,1989,,
959,BEL,1990,,
960,BEL,1991,,
961,BEL,1992,,
962,BEL,1993,,
963,BEL,1994,,
964,BEL,1995,,
965,BEL,1996,,
966,BEL,1997,,
967,BEL,1998,,
968,BEL,1999,,
969,BEL,2000,17477829.12,571021.0
970,BEL,2001,15880594.32,558611.0
971,BEL,2002,17755820.88,577257.0
972,BEL,2003,17595151.75,573398.0
973,BEL,2004,18665485.259999998,594997.0
974,BEL,2005,17652010.59,595217.0
975,BEL,2006,16722992.75,579528.0
976,BEL,2007,17692214.52,572899.0
977,BEL,2008,16262385.73,581568.0
978,BEL,2009,17573786.98,573235.0
979,BEL,2010,16755254.93,568928.0
980,BEL,2011,18369931.98,570443.6799999999
981,BEL,2012,16946330.650000002,564055.0
982,BEL,2013,17086494.810000002,562526.0
983,BEL,2014,18317124.299999997,571589.0
984,BEL,2015,16878164.04,543979.0
985,BEL,2016,15607687.08,569487.0
986,BEL,2017,19422889.449999996,563952.0
987,BEL,2018,16602047.85,550200.0
988,BEL,2019,18413283.87,560370.0
989,BEL,2020,17501218.78,557080.0
990,BEL,2021,17399623.09,552950.0
991,BEL,2022,13820570.0,565900.0
992,BLZ,1961,329885.0,15145.0
993,BLZ,1962,289321.0,12393.0
994,BLZ,1963,292651.0,13300.0
995,BLZ,1964,392861.0,16512.0
996,BLZ,1965,429595.0,18255.0
997,BLZ,1966,531507.0,20359.0
998,BLZ,1967,702516.0,24181.0
999,BLZ,1968,800505.0,30002.0
1000,BLZ,1969,676559.0,27024.0
1001,BLZ,1970,836401.0,30791.0
1002,BLZ,1971,802331.0,31308.0
1003,BLZ,1972,843389.0,33664.0
1004,BLZ,1973,902118.0,31745.0
1005,BLZ,1974,1032917.0,37631.0
1006,BLZ,1975,971191.0,41709.0
1007,BLZ,1976,778894.0,44515.0
1008,BLZ,1977,1152680.0,43755.0
1009,BLZ,1978,1377646.0,43599.0
1010,BLZ,1979,1216604.0,43237.0
1011,BLZ,1980,1272816.0,46527.0
1012,BLZ,1981,1220978.0,48178.0
1013,BLZ,1982,1357051.0,47592.0
1014,BLZ,1983,1386519.0,43576.0
1015,BLZ,1984,1269913.0,44541.0
1016,BLZ,1985,1204819.0,47086.0
1017,BLZ,1986,1101560.0,45078.0
1018,BLZ,1987,1058506.0,50872.0
1019,BLZ,1988,1030928.0,50307.0
1020,BLZ,1989,1191239.0,57385.0
1021,BLZ,1990,1370754.0,57104.0
1022,BLZ,1991,1398476.0,63505.0
1023,BLZ,1992,1435340.0,66181.0
1024,BLZ,1993,1350675.0,72665.0
1025,BLZ,1994,1545056.0,56688.0
1026,BLZ,1995,1409602.0,66792.0
1027,BLZ,1996,1522124.0,67659.0
1028,BLZ,1997,1629235.0,75407.0
1029,BLZ,1998,1604515.0,75285.0
1030,BLZ,1999,1636002.0,76853.0
1031,BLZ,2000,1620065.0,71457.0
1032,BLZ,2001,1522209.0,69296.0
1033,BLZ,2002,1607942.0,67119.0
1034,BLZ,2003,1558814.0,65831.0
1035,BLZ,2004,1687954.0,67163.0
1036,BLZ,2005,1517999.0,70196.0
1037,BLZ,2006,1714234.0,65269.0
1038,BLZ,2007,1750331.94,71359.0
1039,BLZ,2008,1501260.0,71938.0
1040,BLZ,2009,1465946.0,78233.0
1041,BLZ,2010,1639925.78,75980.0
1042,BLZ,2011,1371001.12,78199.0
1043,BLZ,2012,1694456.0,76699.0
1044,BLZ,2013,1650593.33,82834.0
1045,BLZ,2014,1808810.3900000001,81648.0
1046,BLZ,2015,1776705.66,89528.0
1047,BLZ,2016,2031996.46,87405.0
1048,BLZ,2017,2334754.94,89062.0
1049,BLZ,2018,2529517.42,91568.0
1050,BLZ,2019,2379009.95,88850.0
1051,BLZ,2020,2188110.4299999997,92722.0
1052,BLZ,2021,2584443.2199999997,92712.0
1053,BLZ,2022,2101478.98,91035.0
1054,BEN,1961,1091863.0,707017.0
1055,BEN,1962,969042.0,740627.0
1056,BEN,1963,953937.0,708157.0
1057,BEN,1964,1029468.0,663256.0
1058,BEN,1965,1024149.0,647957.0
1059,BEN,1966,917167.0,626485.0
1060,BEN,1967,1099860.0,704321.0
1061,BEN,1968,1175233.0,683694.0
1062,BEN,1969,1050244.0,645150.0
1063,BEN,1970,1095721.0,682052.0
1064,BEN,1971,1054642.0,625546.0
1065,BEN,1972,1085492.0,645511.0
1066,BEN,1973,1113337.0,589086.0
1067,BEN,1974,1011058.0,547140.0
1068,BEN,1975,1032164.0,541091.0
1069,BEN,1976,1186243.0,526082.0
1070,BEN,1977,1180019.0,574644.0
1071,BEN,1978,1392761.0,752951.0
1072,BEN,1979,1454398.0,742193.0
1073,BEN,1980,1398950.0,658193.0
1074,BEN,1981,1376590.5,743519.0
1075,BEN,1982,1369428.0,721818.0
1076,BEN,1983,1354943.0,754000.0
1077,BEN,1984,1754860.0,789372.0
1078,BEN,1985,1764906.0,850682.0
1079,BEN,1986,1924860.0,838658.0
1080,BEN,1987,1685920.0,779179.0
1081,BEN,1988,2041191.3,914601.0
1082,BEN,1989,2136844.65,909864.0
1083,BEN,1990,2217157.65,910068.0
1084,BEN,1991,2472981.41,953519.0
1085,BEN,1992,2414376.99,953632.0
1086,BEN,1993,2584291.38,969795.0
1087,BEN,1994,2686943.15,981742.0
1088,BEN,1995,2882978.73,1015143.0
1089,BEN,1996,3061795.3899999997,1050447.0
1090,BEN,1997,3282252.6,1149942.0
1091,BEN,1998,3381832.8800000004,1189690.0
1092,BEN,1999,3600136.3499999996,1222502.0
1093,BEN,2000,3721793.22,1300192.0
1094,BEN,2001,3679040.7199999997,1272933.0
1095,BEN,2002,4384677.2299999995,1399364.0
1096,BEN,2003,4130927.01,1342694.0
1097,BEN,2004,4503038.63,1405988.0
1098,BEN,2005,4329003.99,1463972.0
1099,BEN,2006,3576541.1500000004,1290303.0
1100,BEN,2007,3865898.2199999997,1384984.0
1101,BEN,2008,4857765.61,1593217.0
1102,BEN,2009,4836709.470000001,1535493.0
1103,BEN,2010,4957369.32,1699125.0
1104,BEN,2011,5358994.74,1511429.0
1105,BEN,2012,5650412.02,1715733.0
1106,BEN,2013,6129774.3100000005,1869362.0
1107,BEN,2014,6611746.82,1798596.0
1108,BEN,2015,5887259.67,1809745.0
1109,BEN,2016,6689064.88,1834450.0
1110,BEN,2017,7035171.05,1948092.0
1111,BEN,2018,7311062.050000001,2175058.0
1112,BEN,2019,7840406.960000001,2414986.0
1113,BEN,2020,7587504.310000001,2196511.0
1114,BEN,2021,7917593.000000001,2332984.0
1115,BEN,2022,6955646.25,2395151.0
1116,BIH,1961,,
1117,BIH,1962,,
1118,BIH,1963,,
1119,BIH,1964,,
1120,BIH,1965,,
1121,BIH,1966,,
1122,BIH,1967,,
1123,BIH,1968,,
1124,BIH,1969,,
1125,BIH,1970,,
1126,BIH,1971,,
1127,BIH,1972,,
1128,BIH,1973,,
1129,BIH,1974,,
1130,BIH,1975,,
1131,BIH,1976,,
1132,BIH,1977,,
1133,BIH,1978,,
1134,BIH,1979,,
1135,BIH,1980,,
1136,BIH,1981,,
1137,BIH,1982,,
1138,BIH,1983,,
1139,BIH,1984,,
1140,BIH,1985,,
1141,BIH,1986,,
1142,BIH,1987,,
1143,BIH,1988,,
1144,BIH,1989,,
1145,BIH,1990,,
1146,BIH,1991,,
1147,BIH,1992,2433488.63,536413.0
1148,BIH,1993,2233447.3,486574.0
1149,BIH,1994,1909202.3699999999,435607.0
1150,BIH,1995,1854050.8599999999,414783.0
1151,BIH,1996,1946664.47,441991.0
1152,BIH,1997,2462111.06,565034.0
1153,BIH,1998,2687306.4299999997,604444.0
1154,BIH,1999,2723972.7800000003,588417.0
1155,BIH,2000,2062430.68,576715.0
1156,BIH,2001,2435836.71,581774.0
1157,BIH,2002,2664296.18,557927.0
1158,BIH,2003,2104965.2,561810.0
1159,BIH,2004,3076874.22,593789.0
1160,BIH,2005,2950568.54,566827.0
1161,BIH,2006,2927986.44,559960.0
1162,BIH,2007,2569499.14,567020.0
1163,BIH,2008,3004013.04,562902.0
1164,BIH,2009,2975962.2600000002,541555.0
1165,BIH,2010,2652987.09,517615.0
1166,BIH,2011,2673897.08,527859.0
1167,BIH,2012,2258135.15,518479.0
1168,BIH,2013,2854621.79,540120.0
1169,BIH,2014,2377906.04,471011.0
1170,BIH,2015,2660271.3000000003,517758.0
1171,BIH,2016,3305644.18,532695.0
1172,BIH,2017,2578003.0100000007,512005.0
1173,BIH,2018,3445481.18,546215.0
1174,BIH,2019,3272053.23,521453.0
1175,BIH,2020,3684275.0899999994,547642.0
1176,BIH,2021,2946213.59,525512.0
1177,BIH,2022,3172713.2199999997,428929.0
1178,BWA,1961,71721.70999999999,38341.0
1179,BWA,1962,70128.69,39924.0
1180,BWA,1963,73256.23999999999,40200.0
1181,BWA,1964,73812.56,32945.0
1182,BWA,1965,73708.26000000001,39049.0
1183,BWA,1966,87823.24,61952.0
1184,BWA,1967,80043.39,63224.0
1185,BWA,1968,90529.08,77052.0
1186,BWA,1969,98139.35,92812.0
1187,BWA,1970,82578.4,84059.0
1188,BWA,1971,109816.36,96967.0
1189,BWA,1972,97242.26000000001,61531.0
1190,BWA,1973,116438.24,102290.0
1191,BWA,1974,126294.4,122310.0
1192,BWA,1975,127827.56,99170.0
1193,BWA,1976,167317.72,141130.0
1194,BWA,1977,141643.88,129570.0
1195,BWA,1978,123835.45999999999,110030.0
1196,BWA,1979,115647.04000000001,81480.0
1197,BWA,1980,128377.04,116080.0
1198,BWA,1981,141220.2,124180.0
1199,BWA,1982,134267.36,75401.0
1200,BWA,1983,128456.94,72440.0
1201,BWA,1984,119695.2,60140.0
1202,BWA,1985,124178.36,64940.0
1203,BWA,1986,127934.94,66240.0
1204,BWA,1987,128976.52,57890.0
1205,BWA,1988,136658.1,88890.0
1206,BWA,1989,156039.14,112490.0
1207,BWA,1990,137408.38,77783.0
1208,BWA,1991,141488.03,73256.0
1209,BWA,1992,127503.03000000001,48527.0
1210,BWA,1993,136041.41,63466.0
1211,BWA,1994,160264.31999999998,104960.0
1212,BWA,1995,169123.37,57921.0
1213,BWA,1996,186984.95,142276.0
1214,BWA,1997,176856.21999999997,124259.0
1215,BWA,1998,162196.08,65754.0
1216,BWA,1999,169435.69,76196.0
1217,BWA,2000,172441.79,121700.0
1218,BWA,2001,199556.75,63398.0
1219,BWA,2002,212381.94,93625.0
1220,BWA,2003,194051.28000000003,43533.0
1221,BWA,2004,200743.96,79084.0
1222,BWA,2005,206703.35,105651.0
1223,BWA,2006,200572.58,91309.0
1224,BWA,2007,190026.62,43704.0
1225,BWA,2008,213357.02,97261.0
1226,BWA,2009,220092.18,132694.0
1227,BWA,2010,212776.85,118029.0
1228,BWA,2011,253587.74,164826.0
1229,BWA,2012,223849.25,99872.0
1230,BWA,2013,231682.45000000004,93249.0
1231,BWA,2014,335478.3300000001,156577.0
1232,BWA,2015,341780.4,52673.0
1233,BWA,2016,355498.50000000006,107369.0
1234,BWA,2017,377223.70999999996,89874.0
1235,BWA,2018,407160.79,147788.0
1236,BWA,2019,378772.93999999994,76326.0
1237,BWA,2020,422646.3300000001,171926.0
1238,BWA,2021,497986.43999999994,151018.0
1239,BWA,2022,273075.81999999995,148044.0
1240,BRA,1961,92886316.0,17134201.0
1241,BRA,1962,97627340.0,17817674.0
1242,BRA,1963,100070588.0,19161812.0
1243,BRA,1964,103475259.0,19929020.0
1244,BRA,1965,119481127.0,21560374.0
1245,BRA,1966,116733067.0,20909744.0
1246,BRA,1967,121974982.0,22354862.0
1247,BRA,1968,122140254.0,22937927.0
1248,BRA,1969,121863552.0,23526487.0
1249,BRA,1970,131533402.0,24503194.0
1250,BRA,1971,132723712.0,25904230.0
1251,BRA,1972,139252419.0,25852922.0
1252,BRA,1973,146113981.7,24958623.0
1253,BRA,1974,153752101.9,26539664.0
1254,BRA,1975,149020062.73,27621672.0
1255,BRA,1976,168877319.0,29966251.0
1256,BRA,1977,188562550.13,30229385.0
1257,BRA,1978,190594403.14,29102597.0
1258,BRA,1979,204156202.9,29966348.0
1259,BRA,1980,224446217.4,30788417.0
1260,BRA,1981,232859558.82999998,30113118.0
1261,BRA,1982,268089421.82999998,33302358.0
1262,BRA,1983,291836545.72,27932286.0
1263,BRA,1984,305146971.9,30759685.0
1264,BRA,1985,333954145.0,31292591.0
1265,BRA,1986,326459064.3,34242734.0
1266,BRA,1987,364578642.3,35380064.0
1267,BRA,1988,356220081.7,35410675.0
1268,BRA,1989,351317988.8,33786326.0
1269,BRA,1990,350937325.1,30060464.0
1270,BRA,1991,358905514.89,32146733.0
1271,BRA,1992,377816644.63,32673245.0
1272,BRA,1993,349186475.99,28591099.0
1273,BRA,1994,404702981.78999996,32520091.0
1274,BRA,1995,425480292.87,31904329.0
1275,BRA,1996,431448420.11,29230477.0
1276,BRA,1997,453770183.63,29693381.0
1277,BRA,1998,464973803.34999996,26725964.0
1278,BRA,1999,466898131.54,29150259.0
1279,BRA,2000,454557586.38,29057561.0
1280,BRA,2001,485851920.96,28842450.0
1281,BRA,2002,507538814.17,29539939.0
1282,BRA,2003,557128462.2,31544382.0
1283,BRA,2004,578565230.52,32035077.0
1284,BRA,2005,579791303.4599999,30977014.0
1285,BRA,2006,642649921.01,31029894.0
1286,BRA,2007,727210242.22,32709987.0
1287,BRA,2008,835061812.03,34895962.0
1288,BRA,2009,874118316.12,34902622.0
1289,BRA,2010,915394092.6,33374728.0
1290,BRA,2011,936402658.35,34748898.0
1291,BRA,2012,935257264.94,34162580.0
1292,BRA,2013,990504722.02,35914031.0
1293,BRA,2014,957670001.1600001,37483260.0
1294,BRA,2015,973177648.7900001,36320582.0
1295,BRA,2016,975369739.58,35122334.0
1296,BRA,2017,996606392.12,37624111.0
1297,BRA,2018,960146287.13,36258497.0
1298,BRA,2019,987719621.99,37517077.0
1299,BRA,2020,1010191430.14,38478863.0
1300,BRA,2021,949357626.01,39567012.0
1301,BRA,2022,907748775.9399999,42018868.0
1302,BRN,1961,11866.0,31616.0
1303,BRN,1962,12118.0,29013.0
1304,BRN,1963,11227.0,22252.0
1305,BRN,1964,10448.0,22055.0
1306,BRN,1965,10174.0,22548.0
1307,BRN,1966,11067.0,22916.0
1308,BRN,1967,12992.0,23895.0
1309,BRN,1968,13048.0,23753.0
1310,BRN,1969,14523.0,21702.0
1311,BRN,1970,14252.0,21527.0
1312,BRN,1971,11871.0,19997.0
1313,BRN,1972,11560.0,9741.0
1314,BRN,1973,15056.0,11889.0
1315,BRN,1974,19549.0,13080.0
1316,BRN,1975,19913.0,12069.0
1317,BRN,1976,17457.0,12037.0
1318,BRN,1977,14987.0,9456.0
1319,BRN,1978,15222.0,6868.0
1320,BRN,1979,15833.0,6641.0
1321,BRN,1980,15136.0,9730.0
1322,BRN,1981,14959.0,8088.0
1323,BRN,1982,15421.0,7699.0
1324,BRN,1983,16627.0,7842.0
1325,BRN,1984,13533.0,11952.0
1326,BRN,1985,10201.0,10781.0
1327,BRN,1986,11035.0,10761.0
1328,BRN,1987,10675.0,11115.0
1329,BRN,1988,11568.0,11024.0
1330,BRN,1989,11020.0,10683.0
1331,BRN,1990,11717.55,10981.0
1332,BRN,1991,12246.630000000001,11753.0
1333,BRN,1992,11534.369999999999,11107.0
1334,BRN,1993,12842.57,11344.0
1335,BRN,1994,13318.79,11694.0
1336,BRN,1995,14803.0,12458.0
1337,BRN,1996,15658.93,13556.0
1338,BRN,1997,15143.85,13517.0
1339,BRN,1998,14377.6,13234.0
1340,BRN,1999,16456.489999999998,14044.0
1341,BRN,2000,19135.3,16670.0
1342,BRN,2001,19489.6,17047.0
1343,BRN,2002,20117.309999999998,17967.0
1344,BRN,2003,20463.36,17108.0
1345,BRN,2004,21733.99,16852.0
1346,BRN,2005,19090.86,16371.0
1347,BRN,2006,16640.800000000003,12478.0
1348,BRN,2007,16581.98,11994.0
1349,BRN,2008,16722.84,12627.0
1350,BRN,2009,17230.750000000004,12889.0
1351,BRN,2010,18160.889999999996,13386.0
1352,BRN,2011,19087.99,13532.0
1353,BRN,2012,19018.15,13970.0
1354,BRN,2013,19802.29,13920.0
1355,BRN,2014,20496.05,14100.0
1356,BRN,2015,20582.66,12339.0
1357,BRN,2016,22203.32,13971.0
1358,BRN,2017,21760.52,13781.0
1359,BRN,2018,20518.219999999998,13317.0
1360,BRN,2019,20798.460000000003,13527.0
1361,BRN,2020,21492.0,13537.0
1362,BRN,2021,20915.11,13555.0
1363,BRN,2022,21236.420000000002,13692.0
1364,BGR,1961,10502281.71,3549938.0
1365,BGR,1962,10662400.93,3528830.0
1366,BGR,1963,11070621.88,3495798.0
1367,BGR,1964,12782747.33,3563805.0
1368,BGR,1965,11917661.120000001,3389132.0
1369,BGR,1966,15544426.64,3380705.0
1370,BGR,1967,14361638.79,3252732.0
1371,BGR,1968,12587102.969999999,3213952.0
1372,BGR,1969,13956084.42,3163252.0
1373,BGR,1970,14288744.620000001,3168979.0
1374,BGR,1971,14436260.170000002,3179210.0
1375,BGR,1972,15983481.85,3177695.0
1376,BGR,1973,15093987.86,3035771.0
1377,BGR,1974,14126447.67,3068332.0
1378,BGR,1975,15046539.780000001,3210635.0
1379,BGR,1976,16766051.48,3200036.0
1380,BGR,1977,14942784.18,3183414.0
1381,BGR,1978,15035831.52,3034986.0
1382,BGR,1979,16332936.469999999,3078116.0
1383,BGR,1980,14569864.260000002,2931952.0
1384,BGR,1981,15620468.879999999,2982045.0
1385,BGR,1982,17862265.78,3035259.0
1386,BGR,1983,14182877.27,2996096.0
1387,BGR,1984,16455434.14,2918730.0
1388,BGR,1985,11482963.69,2729305.0
1389,BGR,1986,15093793.989999998,2954547.0
1390,BGR,1987,13475635.870000001,2816066.0
1391,BGR,1988,13831139.280000001,2921505.0
1392,BGR,1989,16021638.42,2963639.0
1393,BGR,1990,13842292.879999999,2854471.0
1394,BGR,1991,14504229.17,3042101.0
1395,BGR,1992,11513013.19,3179094.0
1396,BGR,1993,8962231.42,3144798.0
