,ano,country_code,precipitação_anual
1022,1947,ARG,512.34
1023,1948,ARG,524.99
1024,1949,ARG,542.17
1025,1950,ARG,529.26
1026,1951,ARG,525.76
1027,1952,ARG,514.77
1028,1953,ARG,591.85
1029,1954,ARG,550.43
1030,1955,ARG,538.29
1031,1956,ARG,605.58
1032,1957,ARG,586.19
1033,1958,ARG,604.37
1034,1959,ARG,654.21
1035,1960,ARG,531.1899999999999
1036,1961,ARG,619.35
1037,1962,ARG,447.40999999999997
1038,1963,ARG,651.97
1039,1964,ARG,526.64
1040,1965,ARG,582.79
1041,1966,ARG,626.96
1042,1967,ARG,550.14
1043,1968,ARG,536.77
1044,1969,ARG,555.45
1045,1970,ARG,533.16
1046,1971,ARG,549.29
1047,1972,ARG,627.89
1048,1973,ARG,649.82
1049,1974,ARG,561.26
1050,1975,ARG,595.72
1051,1976,ARG,633.36
1052,1977,ARG,676.77
1053,1978,ARG,644.57
1054,1979,ARG,625.52
1055,1980,ARG,630.38
1056,1981,ARG,636.71
1057,1982,ARG,652.21
1058,1983,ARG,623.16
1059,1984,ARG,736.65
1060,1985,ARG,657.09
1061,1986,ARG,679.27
1062,1987,ARG,655.85
1063,1988,ARG,493.22
1064,1989,ARG,530.05
1065,1990,ARG,669.17
1066,1991,ARG,666.03
1067,1992,ARG,731.9200000000001
1068,1993,ARG,612.88
1069,1994,ARG,601.12
1070,1995,ARG,506.75
1071,1996,ARG,633.1800000000001
1072,1997,ARG,668.03
1073,1998,ARG,626.88
1074,1999,ARG,639.53
1075,2000,ARG,722.74
1076,2001,ARG,717.0
1077,2002,ARG,757.73
1078,2003,ARG,593.27
1079,2004,ARG,578.75
1080,2005,ARG,574.98
1081,2006,ARG,596.42
1082,2007,ARG,586.4
1083,2008,ARG,535.35
1084,2009,ARG,536.05
1085,2010,ARG,552.96
1086,2011,ARG,565.26
1087,2012,ARG,623.13
1088,2013,ARG,520.05
1089,2014,ARG,699.65
1090,2015,ARG,650.11
1091,2016,ARG,661.25
1092,2017,ARG,632.87
1093,2018,ARG,595.6800000000001
1094,2019,ARG,588.51
1095,2020,ARG,497.59
1096,2021,ARG,536.71
1097,2022,ARG,479.5
1098,1901,ARM,608.22
1099,1902,ARM,521.0
1100,1903,ARM,507.4
1101,1904,ARM,656.6899999999999
1102,1905,ARM,543.53
1103,1906,ARM,554.61
1104,1907,ARM,501.72
1105,1908,ARM,531.84
1106,1909,ARM,560.9399999999999
1107,1910,ARM,495.04999999999995
1108,1911,ARM,501.33
1109,1912,ARM,579.59
1110,1913,ARM,436.03000000000003
1111,1914,ARM,618.22
1112,1915,ARM,671.83
1113,1916,ARM,501.51
1114,1917,ARM,417.34000000000003
1115,1918,ARM,530.53
1116,1919,ARM,611.81
1117,1920,ARM,785.52
1118,1921,ARM,540.0600000000001
1119,1922,ARM,667.53
1120,1923,ARM,538.71
1121,1924,ARM,447.01
1122,1925,ARM,420.61
1123,1926,ARM,527.8
1124,1927,ARM,558.51
1125,1928,ARM,569.95
1126,1929,ARM,527.71
1127,1930,ARM,522.35
1128,1931,ARM,680.22
1129,1932,ARM,516.1
1130,1933,ARM,517.52
1131,1934,ARM,472.99
1132,1935,ARM,511.0
1133,1936,ARM,764.33
1134,1937,ARM,595.48
1135,1938,ARM,524.64
1136,1939,ARM,636.72
1137,1940,ARM,607.72
1138,1941,ARM,471.89
1139,1942,ARM,611.27
1140,1943,ARM,514.97
1141,1944,ARM,532.38
1142,1945,ARM,492.58
1143,1946,ARM,657.07
1144,1947,ARM,623.8
1145,1948,ARM,522.97
1146,1949,ARM,454.57
1147,1950,ARM,524.49
1148,1951,ARM,652.8
1149,1952,ARM,413.32
1150,1953,ARM,564.87
1151,1954,ARM,528.02
1152,1955,ARM,629.47
1153,1956,ARM,587.39
1154,1957,ARM,513.42
1155,1958,ARM,540.1
1156,1959,ARM,647.5699999999999
1157,1960,ARM,518.99
1158,1961,ARM,342.67
1159,1962,ARM,519.39
1160,1963,ARM,828.17
1161,1964,ARM,469.27
1162,1965,ARM,598.84
1163,1966,ARM,552.64
1164,1967,ARM,616.0
1165,1968,ARM,543.92
1166,1969,ARM,561.87
1167,1970,ARM,413.15999999999997
1168,1971,ARM,457.6
1169,1972,ARM,621.01
1170,1973,ARM,505.52
1171,1974,ARM,579.38
1172,1975,ARM,550.73
1173,1976,ARM,561.64
1174,1977,ARM,545.52
1175,1978,ARM,575.9
1176,1979,ARM,485.76
1177,1980,ARM,442.16
1178,1981,ARM,596.88
1179,1982,ARM,604.2
1180,1983,ARM,578.93
1181,1984,ARM,478.37
1182,1985,ARM,468.76
1183,1986,ARM,589.46
1184,1987,ARM,565.9499999999999
1185,1988,ARM,686.3199999999999
1186,1989,ARM,446.65000000000003
1187,1990,ARM,473.59
1188,1991,ARM,519.62
1189,1992,ARM,577.01
1190,1993,ARM,526.73
1191,1994,ARM,581.69
1192,1995,ARM,477.69
1193,1996,ARM,476.21
1194,1997,ARM,522.66
1195,1998,ARM,467.67
1196,1999,ARM,479.56
1197,2000,ARM,415.12
1198,2001,ARM,481.07
1199,2002,ARM,661.2
1200,2003,ARM,703.04
1201,2004,ARM,601.01
1202,2005,ARM,627.76
1203,2006,ARM,566.63
1204,2007,ARM,711.15
1205,2008,ARM,488.15
1206,2009,ARM,671.02
1207,2010,ARM,663.26
1208,2011,ARM,653.96
1209,2012,ARM,502.65999999999997
1210,2013,ARM,528.32
1211,2014,ARM,511.44
1212,2015,ARM,594.25
1213,2016,ARM,655.4
1214,2017,ARM,453.74
1215,2018,ARM,552.2
1216,2019,ARM,411.09000000000003
1217,2020,ARM,550.29
1218,2021,ARM,464.18
1219,2022,ARM,456.42
1220,1901,ASM,2557.7000000000003
1221,1902,ASM,2190.0
1222,1903,ASM,3140.4
1223,1904,ASM,3321.5
1224,1905,ASM,1743.1
1225,1906,ASM,2172.4
1226,1907,ASM,3171.3
1227,1908,ASM,4217.5
1228,1909,ASM,1767.9
1229,1910,ASM,2802.8
1230,1911,ASM,2034.1000000000001
1231,1912,ASM,1993.0
1232,1913,ASM,3211.1
1233,1914,ASM,2696.7
1234,1915,ASM,2270.6
1235,1916,ASM,3589.2
1236,1917,ASM,3101.8
1237,1918,ASM,2380.8
1238,1919,ASM,2153.3
1239,1920,ASM,3234.9
1240,1921,ASM,3012.4
1241,1922,ASM,3316.4
1242,1923,ASM,2602.8
1243,1924,ASM,2992.2
1244,1925,ASM,2166.2
1245,1926,ASM,2568.8
1246,1927,ASM,3251.3
1247,1928,ASM,3322.9
1248,1929,ASM,2689.4
1249,1930,ASM,2273.2
1250,1931,ASM,3093.7
1251,1932,ASM,3026.7
1252,1933,ASM,3384.7
1253,1934,ASM,3022.3
1254,1935,ASM,3319.7999999999997
1255,1936,ASM,2679.9
1256,1937,ASM,2776.7
1257,1938,ASM,3474.2
1258,1939,ASM,2770.1
1259,1940,ASM,2033.5
1260,1941,ASM,2030.3
1261,1942,ASM,2698.9
1262,1943,ASM,2009.8
1263,1944,ASM,2733.7
1264,1945,ASM,3249.4
1265,1946,ASM,3060.7
1266,1947,ASM,3251.0
1267,1948,ASM,3524.1
1268,1949,ASM,2806.4
1269,1950,ASM,3973.0
1270,1951,ASM,2356.4
1271,1952,ASM,2296.0
1272,1953,ASM,2025.6
1273,1954,ASM,3470.7000000000003
1274,1955,ASM,3402.9
1275,1956,ASM,2853.5
1276,1957,ASM,2564.7
1277,1958,ASM,2444.5
1278,1959,ASM,3383.1
1279,1960,ASM,2767.5
1280,1961,ASM,2959.0
1281,1962,ASM,3341.9
1282,1963,ASM,2458.4
1283,1964,ASM,3237.4
1284,1965,ASM,2368.1
1285,1966,ASM,3059.4
1286,1967,ASM,3328.7
1287,1968,ASM,2836.9
1288,1969,ASM,2606.0
1289,1970,ASM,3429.3
1290,1971,ASM,2611.5
1291,1972,ASM,3297.8
1292,1973,ASM,3704.7
1293,1974,ASM,2845.8
1294,1975,ASM,3176.6
1295,1976,ASM,2736.3
1296,1977,ASM,2025.6
1297,1978,ASM,3661.4
1298,1979,ASM,2823.9
1299,1980,ASM,3528.0
1300,1981,ASM,3711.8
1301,1982,ASM,2395.6
1302,1983,ASM,1978.8
1303,1984,ASM,2639.0
1304,1985,ASM,2511.3
1305,1986,ASM,3087.2000000000003
1306,1987,ASM,1990.3
1307,1988,ASM,3262.2
1308,1989,ASM,2909.3
1309,1990,ASM,2332.8
1310,1991,ASM,3120.6
1311,1992,ASM,3171.3
1312,1993,ASM,2976.1
1313,1994,ASM,3356.7
1314,1995,ASM,2576.3
1315,1996,ASM,3234.0
1316,1997,ASM,2517.5
1317,1998,ASM,1351.6
1318,1999,ASM,2818.6
1319,2000,ASM,2936.1
1320,2001,ASM,2444.2
1321,2002,ASM,2793.0
1322,2003,ASM,2934.1000000000004
1323,2004,ASM,2256.5
1324,2005,ASM,3532.8
1325,2006,ASM,3730.7000000000003
1326,2007,ASM,3608.3
1327,2008,ASM,2948.6
1328,2009,ASM,3051.4
1329,2010,ASM,3144.8
1330,2011,ASM,2602.8
1331,2012,ASM,2916.4
1332,2013,ASM,3047.6
1333,2014,ASM,2952.2
1334,2015,ASM,3586.0
1335,2016,ASM,2560.8
1336,2017,ASM,3045.2
1337,2018,ASM,3710.1
1338,2019,ASM,3303.0
1339,2020,ASM,4479.9
1340,2021,ASM,2641.2
1341,2022,ASM,2670.4
1342,1901,ATF,823.58
1343,1902,ATF,823.58
1344,1903,ATF,823.51
1345,1904,ATF,823.44
1346,1905,ATF,823.51
1347,1906,ATF,823.58
1348,1907,ATF,823.62
1349,1908,ATF,823.6700000000001
1350,1909,ATF,823.24
1351,1910,ATF,823.22
1352,1911,ATF,823.43
1353,1912,ATF,823.46
1354,1913,ATF,823.6
1355,1914,ATF,823.26
1356,1915,ATF,823.54
1357,1916,ATF,823.6
1358,1917,ATF,823.55
1359,1918,ATF,823.5600000000001
1360,1919,ATF,823.52
1361,1920,ATF,823.58
1362,1921,ATF,823.58
1363,1922,ATF,823.58
1364,1923,ATF,823.5699999999999
1365,1924,ATF,823.6
1366,1925,ATF,823.6
1367,1926,ATF,823.55
1368,1927,ATF,823.62
1369,1928,ATF,823.53
1370,1929,ATF,823.6800000000001
1371,1930,ATF,823.55
1372,1931,ATF,823.68
1373,1932,ATF,823.49
1374,1933,ATF,823.33
1375,1934,ATF,823.65
1376,1935,ATF,823.3000000000001
1377,1936,ATF,823.36
1378,1937,ATF,823.68
1379,1938,ATF,823.33
1380,1939,ATF,823.63
1381,1940,ATF,823.73
1382,1941,ATF,823.1800000000001
1383,1942,ATF,823.1600000000001
1384,1943,ATF,823.28
1385,1944,ATF,823.3
1386,1945,ATF,823.6
1387,1946,ATF,823.72
1388,1947,ATF,823.66
1389,1948,ATF,823.41
1390,1949,ATF,823.45
1391,1950,ATF,823.24
1392,1951,ATF,1090.3600000000001
1393,1952,ATF,1453.84
1394,1953,ATF,1323.91
1395,1954,ATF,1008.13
1396,1955,ATF,1300.45
1397,1956,ATF,1159.94
1398,1957,ATF,1026.28
1399,1958,ATF,1248.58
1400,1959,ATF,1248.44
1401,1960,ATF,1199.58
1402,1961,ATF,1105.29
1403,1962,ATF,734.0
1404,1963,ATF,909.16
1405,1964,ATF,594.92
1406,1965,ATF,444.83000000000004
1407,1966,ATF,592.09
1408,1967,ATF,656.47
1409,1968,ATF,550.17
1410,1969,ATF,762.94
1411,1970,ATF,694.52
1412,1971,ATF,885.52
1413,1972,ATF,752.15
1414,1973,ATF,1000.89
1415,1974,ATF,834.19
1416,1975,ATF,743.09
1417,1976,ATF,1028.98
1418,1977,ATF,882.74
1419,1978,ATF,947.51
1420,1979,ATF,792.28
1421,1980,ATF,889.81
1422,1981,ATF,799.68
1423,1982,ATF,855.9200000000001
1424,1983,ATF,782.41
1425,1984,ATF,863.5699999999999
1426,1985,ATF,840.13
1427,1986,ATF,849.0999999999999
1428,1987,ATF,1181.3899999999999
1429,1988,ATF,1000.08
1430,1989,ATF,955.96
1431,1990,ATF,777.89
1432,1991,ATF,785.44
1433,1992,ATF,803.92
1434,1993,ATF,672.29
1435,1994,ATF,763.0
1436,1995,ATF,1063.11
1437,1996,ATF,645.12
1438,1997,ATF,769.74
1439,1998,ATF,898.3000000000001
1440,1999,ATF,834.71
1441,2000,ATF,607.0699999999999
1442,2001,ATF,805.85
1443,2002,ATF,538.67
1444,2003,ATF,677.45
1445,2004,ATF,543.33
1446,2005,ATF,560.08
1447,2006,ATF,576.15
1448,2007,ATF,658.08
1449,2008,ATF,1011.78
1450,2009,ATF,609.4
1451,2010,ATF,733.1899999999999
1452,2011,ATF,957.39
1453,2012,ATF,1049.13
1454,2013,ATF,936.02
1455,2014,ATF,865.12
1456,2015,ATF,1010.73
1457,2016,ATF,859.65
1458,2017,ATF,969.96
1459,2018,ATF,947.25
1460,2019,ATF,1341.99
1461,2020,ATF,915.35
1462,2021,ATF,972.34
1463,2022,ATF,733.77
1464,1901,ATG,1035.1499999999999
1465,1902,ATG,1067.92
1466,1903,ATG,1043.85
1467,1904,ATG,1007.85
1468,1905,ATG,1009.4200000000001
1469,1906,ATG,1029.45
1470,1907,ATG,973.62
1471,1908,ATG,952.63
1472,1909,ATG,1034.48
1473,1910,ATG,1017.9499999999999
1474,1911,ATG,1033.65
1475,1912,ATG,1030.22
1476,1913,ATG,1032.44
1477,1914,ATG,1032.4
1478,1915,ATG,1033.34
1479,1916,ATG,1035.4
1480,1917,ATG,1032.04
1481,1918,ATG,1029.92
1482,1919,ATG,1034.02
1483,1920,ATG,1031.25
1484,1921,ATG,1033.32
1485,1922,ATG,1031.37
1486,1923,ATG,1030.18
1487,1924,ATG,1030.71
1488,1925,ATG,1030.72
1489,1926,ATG,1029.84
1490,1927,ATG,1034.54
1491,1928,ATG,1035.1200000000001
1492,1929,ATG,1032.47
1493,1930,ATG,1032.13
1494,1931,ATG,1039.18
1495,1932,ATG,1043.55
1496,1933,ATG,1088.37
1497,1934,ATG,928.9
1498,1935,ATG,998.36
1499,1936,ATG,1079.1000000000001
1500,1937,ATG,933.1899999999999
1501,1938,ATG,1052.82
1502,1939,ATG,941.16
1503,1940,ATG,919.48
1504,1941,ATG,981.45
1505,1942,ATG,1069.78
1506,1943,ATG,972.76
1507,1944,ATG,1022.98
1508,1945,ATG,973.29
1509,1946,ATG,951.32
1510,1947,ATG,920.65
1511,1948,ATG,1038.22
1512,1949,ATG,1038.8
1513,1950,ATG,1053.74
1514,1951,ATG,1004.33
1515,1952,ATG,1229.76
1516,1953,ATG,1042.04
1517,1954,ATG,1271.4
1518,1955,ATG,1243.27
1519,1956,ATG,1123.19
1520,1957,ATG,943.22
1521,1958,ATG,1293.88
1522,1959,ATG,969.62
1523,1960,ATG,1163.03
1524,1961,ATG,974.49
1525,1962,ATG,1019.3299999999999
1526,1963,ATG,978.83
1527,1964,ATG,879.3199999999999
1528,1965,ATG,1016.3
1529,1966,ATG,1067.93
1530,1967,ATG,962.83
1531,1968,ATG,890.78
1532,1969,ATG,1163.72
1533,1970,ATG,1150.07
1534,1971,ATG,1000.48
1535,1972,ATG,978.64
1536,1973,ATG,780.53
1537,1974,ATG,954.17
1538,1975,ATG,1088.25
1539,1976,ATG,910.08
1540,1977,ATG,991.72
1541,1978,ATG,929.78
1542,1979,ATG,1348.68
1543,1980,ATG,973.97
1544,1981,ATG,1074.03
1545,1982,ATG,1046.26
1546,1983,ATG,1014.88
1547,1984,ATG,1071.84
1548,1985,ATG,1002.74
1549,1986,ATG,1135.03
1550,1987,ATG,1280.94
1551,1988,ATG,1182.53
1552,1989,ATG,1225.56
1553,1990,ATG,1095.19
1554,1991,ATG,964.16
1555,1992,ATG,1295.68
1556,1993,ATG,927.1800000000001
1557,1994,ATG,830.36
1558,1995,ATG,990.79
1559,1996,ATG,1098.22
1560,1997,ATG,988.5500000000001
1561,1998,ATG,1269.8
1562,1999,ATG,1075.3
1563,2000,ATG,843.9
1564,2001,ATG,1074.13
1565,2002,ATG,1066.84
1566,2003,ATG,1092.27
1567,2004,ATG,1279.54
1568,2005,ATG,1337.49
1569,2006,ATG,1311.06
1570,2007,ATG,1031.16
1571,2008,ATG,1368.65
1572,2009,ATG,871.01
1573,2010,ATG,1220.31
1574,2011,ATG,1123.14
1575,2012,ATG,953.15
1576,2013,ATG,1017.82
1577,2014,ATG,1091.6
1578,2015,ATG,645.0799999999999
1579,2016,ATG,1059.82
1580,2017,ATG,1146.1299999999999
1581,2018,ATG,1002.04
1582,2019,ATG,1024.8400000000001
1583,2020,ATG,990.64
1584,2021,ATG,880.9100000000001
1585,2022,ATG,964.96
1586,1901,AUS,425.95
1587,1902,AUS,319.63
1588,1903,AUS,524.08
1589,1904,AUS,500.8
1590,1905,AUS,363.83
1591,1906,AUS,487.76
1592,1907,AUS,479.74
1593,1908,AUS,479.69
1594,1909,AUS,466.44
1595,1910,AUS,542.16
1596,1911,AUS,450.73
1597,1912,AUS,395.94
1598,1913,AUS,476.03
1599,1914,AUS,439.5
1600,1915,AUS,393.76
1601,1916,AUS,543.83
1602,1917,AUS,575.06
1603,1918,AUS,459.32
1604,1919,AUS,391.25
1605,1920,AUS,518.68
1606,1921,AUS,556.7
1607,1922,AUS,437.26
1608,1923,AUS,419.02
1609,1924,AUS,444.45000000000005
1610,1925,AUS,434.22
1611,1926,AUS,411.61
1612,1927,AUS,429.25
1613,1928,AUS,392.83
1614,1929,AUS,403.33
1615,1930,AUS,487.26
1616,1931,AUS,446.79
1617,1932,AUS,404.66
1618,1933,AUS,457.14
1619,1934,AUS,464.83
1620,1935,AUS,363.46
1621,1936,AUS,435.12
1622,1937,AUS,404.88
1623,1938,AUS,386.55
1624,1939,AUS,504.15000000000003
1625,1940,AUS,410.0
1626,1941,AUS,490.90999999999997
1627,1942,AUS,513.02
1628,1943,AUS,421.63
1629,1944,AUS,388.34000000000003
1630,1945,AUS,434.90999999999997
1631,1946,AUS,408.57
1632,1947,AUS,503.28
1633,1948,AUS,400.96999999999997
1634,1949,AUS,495.03000000000003
1635,1950,AUS,629.31
1636,1951,AUS,391.78
1637,1952,AUS,409.28000000000003
1638,1953,AUS,468.33
1639,1954,AUS,483.29
1640,1955,AUS,578.07
1641,1956,AUS,620.29
1642,1957,AUS,410.65999999999997
1643,1958,AUS,443.74
1644,1959,AUS,438.17
1645,1960,AUS,493.1
1646,1961,AUS,368.09
1647,1962,AUS,460.88
1648,1963,AUS,489.15000000000003
1649,1964,AUS,459.52
1650,1965,AUS,361.09000000000003
1651,1966,AUS,419.39
1652,1967,AUS,432.04
1653,1968,AUS,550.22
1654,1969,AUS,436.84
1655,1970,AUS,405.2
1656,1971,AUS,508.48
1657,1972,AUS,381.92
1658,1973,AUS,669.51
1659,1974,AUS,750.6
1660,1975,AUS,602.63
1661,1976,AUS,552.1
1662,1977,AUS,493.21
1663,1978,AUS,539.33
1664,1979,AUS,468.39
1665,1980,AUS,451.1
1666,1981,AUS,558.05
1667,1982,AUS,419.76
1668,1983,AUS,506.83
1669,1984,AUS,561.21
1670,1985,AUS,417.15999999999997
1671,1986,AUS,419.86
1672,1987,AUS,477.11
1673,1988,AUS,475.58
1674,1989,AUS,480.78
1675,1990,AUS,436.07
1676,1991,AUS,478.37
1677,1992,AUS,467.5
1678,1993,AUS,499.27000000000004
1679,1994,AUS,355.76
1680,1995,AUS,523.23
1681,1996,AUS,478.28
1682,1997,AUS,527.85
1683,1998,AUS,549.76
1684,1999,AUS,574.44
1685,2000,AUS,649.33
1686,2001,AUS,497.26
1687,2002,AUS,343.51
1688,2003,AUS,467.37
1689,2004,AUS,497.24
1690,2005,AUS,407.64
1691,2006,AUS,455.65
1692,2007,AUS,469.36
1693,2008,AUS,470.54
1694,2009,AUS,483.8
1695,2010,AUS,645.2
1696,2011,AUS,560.8
1697,2012,AUS,472.35
1698,2013,AUS,447.64
1699,2014,AUS,462.39
1700,2015,AUS,450.74
1701,2016,AUS,499.33000000000004
1702,2017,AUS,471.85
1703,2018,AUS,448.0
1704,2019,AUS,377.87
1705,2020,AUS,485.67
1706,2021,AUS,494.81
1707,2022,AUS,531.5
1708,1901,AUT,1055.19
1709,1902,AUT,1063.57
1710,1903,AUT,1203.98
1711,1904,AUT,1149.68
1712,1905,AUT,1130.1
1713,1906,AUT,1214.3999999999999
1714,1907,AUT,1104.57
1715,1908,AUT,881.3100000000001
1716,1909,AUT,1149.28
1717,1910,AUT,1374.98
1718,1911,AUT,973.9100000000001
1719,1912,AUT,1220.24
1720,1913,AUT,1184.28
1721,1914,AUT,1148.93
1722,1915,AUT,1217.66
1723,1916,AUT,1333.77
1724,1917,AUT,1014.78
1725,1918,AUT,1172.12
1726,1919,AUT,1196.4
1727,1920,AUT,1080.22
1728,1921,AUT,884.48
1729,1922,AUT,1218.94
1730,1923,AUT,1182.6399999999999
1731,1924,AUT,1003.12
1732,1925,AUT,1177.8
1733,1926,AUT,1275.53
1734,1927,AUT,1118.51
1735,1928,AUT,1114.57
1736,1929,AUT,954.92
1737,1930,AUT,1130.85
1738,1931,AUT,1102.6200000000001
1739,1932,AUT,908.18
1740,1933,AUT,1225.53
1741,1934,AUT,1023.55
1742,1935,AUT,1141.17
1743,1936,AUT,1159.73
1744,1937,AUT,1333.84
1745,1938,AUT,1015.0
1746,1939,AUT,1161.02
1747,1940,AUT,1112.44
1748,1941,AUT,1196.16
1749,1942,AUT,956.68
1750,1943,AUT,963.91
1751,1944,AUT,1308.49
1752,1945,AUT,1028.19
1753,1946,AUT,987.15
1754,1947,AUT,949.17
1755,1948,AUT,1159.09
1756,1949,AUT,1063.14
1757,1950,AUT,1096.19
1758,1951,AUT,1095.94
1759,1952,AUT,1147.72
1760,1953,AUT,915.21
1761,1954,AUT,1292.28
1762,1955,AUT,1119.34
1763,1956,AUT,1157.45
1764,1957,AUT,1081.3
1765,1958,AUT,1250.34
1766,1959,AUT,1080.02
1767,1960,AUT,1167.33
1768,1961,AUT,1029.66
1769,1962,AUT,1141.1
1770,1963,AUT,980.14
1771,1964,AUT,1152.58
1772,1965,AUT,1318.67
1773,1966,AUT,1302.16
1774,1967,AUT,1042.97
1775,1968,AUT,1013.9699999999999
1776,1969,AUT,991.9
1777,1970,AUT,1223.52
1778,1971,AUT,819.61
1779,1972,AUT,1103.27
1780,1973,AUT,1027.97
1781,1974,AUT,1133.77
1782,1975,AUT,1090.47
1783,1976,AUT,995.9
1784,1977,AUT,1034.6299999999999
1785,1978,AUT,976.26
1786,1979,AUT,1287.23
1787,1980,AUT,1080.04
1788,1981,AUT,1095.55
1789,1982,AUT,1034.1000000000001
1790,1983,AUT,942.57
1791,1984,AUT,980.0
1792,1985,AUT,1131.4
1793,1986,AUT,998.21
1794,1987,AUT,1183.46
1795,1988,AUT,1118.55
1796,1989,AUT,1054.31
1797,1990,AUT,1111.8899999999999
1798,1991,AUT,1083.6
1799,1992,AUT,1067.6599999999999
1800,1993,AUT,1050.66
1801,1994,AUT,1030.85
1802,1995,AUT,1145.25
1803,1996,AUT,1184.97
1804,1997,AUT,1069.34
1805,1998,AUT,1111.3899999999999
1806,1999,AUT,1172.7
1807,2000,AUT,1173.16
1808,2001,AUT,1057.91
1809,2002,AUT,1213.59
1810,2003,AUT,893.4
1811,2004,AUT,1082.91
1812,2005,AUT,1128.76
1813,2006,AUT,1045.2
1814,2007,AUT,1165.1399999999999
1815,2008,AUT,1098.4
1816,2009,AUT,1226.79
1817,2010,AUT,1159.83
1818,2011,AUT,948.23
1819,2012,AUT,1128.07
1820,2013,AUT,1169.66
1821,2014,AUT,1246.19
1822,2015,AUT,1079.12
1823,2016,AUT,1349.79
1824,2017,AUT,1273.75
1825,2018,AUT,1102.59
1826,2019,AUT,1191.27
1827,2020,AUT,1283.04
1828,2021,AUT,1091.1000000000001
1829,2022,AUT,948.85
1830,1901,AZE,514.86
1831,1902,AZE,511.98
1832,1903,AZE,461.35
1833,1904,AZE,574.45
1834,1905,AZE,529.28
1835,1906,AZE,510.55
1836,1907,AZE,456.1
1837,1908,AZE,506.25
1838,1909,AZE,434.4
1839,1910,AZE,419.21
1840,1911,AZE,508.13
1841,1912,AZE,425.06
1842,1913,AZE,400.07
1843,1914,AZE,581.5600000000001
1844,1915,AZE,499.47999999999996
1845,1916,AZE,431.45000000000005
1846,1917,AZE,338.98
1847,1918,AZE,531.32
1848,1919,AZE,524.82
1849,1920,AZE,648.17
1850,1921,AZE,512.7
1851,1922,AZE,532.27
1852,1923,AZE,494.19
1853,1924,AZE,522.47
1854,1925,AZE,334.0
1855,1926,AZE,448.96000000000004
1856,1927,AZE,503.24
1857,1928,AZE,497.01
1858,1929,AZE,452.96999999999997
1859,1930,AZE,480.82
1860,1931,AZE,573.08
1861,1932,AZE,482.19
1862,1933,AZE,468.8
1863,1934,AZE,397.40999999999997
1864,1935,AZE,481.69
1865,1936,AZE,521.89
1866,1937,AZE,507.12
1867,1938,AZE,436.15000000000003
1868,1939,AZE,506.55
1869,1940,AZE,515.32
1870,1941,AZE,439.06
1871,1942,AZE,536.01
1872,1943,AZE,560.49
1873,1944,AZE,469.96
1874,1945,AZE,474.88
1875,1946,AZE,594.77
1876,1947,AZE,467.46000000000004
1877,1948,AZE,447.51
1878,1949,AZE,451.67
1879,1950,AZE,447.46999999999997
1880,1951,AZE,595.65
1881,1952,AZE,397.56
1882,1953,AZE,496.31
1883,1954,AZE,437.06
1884,1955,AZE,579.69
1885,1956,AZE,558.66
1886,1957,AZE,498.49
1887,1958,AZE,506.65
1888,1959,AZE,514.0
1889,1960,AZE,432.96000000000004
1890,1961,AZE,370.73
1891,1962,AZE,522.6700000000001
1892,1963,AZE,736.82
1893,1964,AZE,415.33
1894,1965,AZE,534.08
1895,1966,AZE,568.19
1896,1967,AZE,559.36
1897,1968,AZE,463.88
1898,1969,AZE,610.83
1899,1970,AZE,394.58
1900,1971,AZE,380.03
1901,1972,AZE,584.05
1902,1973,AZE,499.25
1903,1974,AZE,541.3
1904,1975,AZE,484.03
1905,1976,AZE,497.89
1906,1977,AZE,555.98
1907,1978,AZE,507.86
1908,1979,AZE,481.75
1909,1980,AZE,484.51
1910,1981,AZE,606.02
1911,1982,AZE,675.87
1912,1983,AZE,447.38
1913,1984,AZE,512.42
1914,1985,AZE,444.8
1915,1986,AZE,448.77
1916,1987,AZE,508.58000000000004
1917,1988,AZE,598.14
1918,1989,AZE,384.2
1919,1990,AZE,456.32000000000005
1920,1991,AZE,454.5
1921,1992,AZE,521.3
1922,1993,AZE,501.03
1923,1994,AZE,551.5699999999999
1924,1995,AZE,420.56
1925,1996,AZE,446.34
1926,1997,AZE,493.68
1927,1998,AZE,416.40999999999997
1928,1999,AZE,464.53999999999996
1929,2000,AZE,437.36
1930,2001,AZE,433.21
1931,2002,AZE,548.11
1932,2003,AZE,584.42
1933,2004,AZE,560.16
1934,2005,AZE,520.36
1935,2006,AZE,500.42
1936,2007,AZE,530.4399999999999
1937,2008,AZE,448.28
1938,2009,AZE,525.98
1939,2010,AZE,536.71
1940,2011,AZE,568.82
1941,2012,AZE,448.87
1942,2013,AZE,489.15
1943,2014,AZE,455.96
1944,2015,AZE,532.68
1945,2016,AZE,569.3100000000001
1946,2017,AZE,424.31
1947,2018,AZE,481.01
1948,2019,AZE,365.85
1949,2020,AZE,473.06
1950,2021,AZE,500.73
1951,2022,AZE,456.4
1952,1901,BDI,1138.42
1953,1902,BDI,1089.41
1954,1903,BDI,1284.49
1955,1904,BDI,1161.52
1956,1905,BDI,1225.06
1957,1906,BDI,1164.04
1958,1907,BDI,1169.26
1959,1908,BDI,1177.52
1960,1909,BDI,1110.02
1961,1910,BDI,1145.29
1962,1911,BDI,1106.49
1963,1912,BDI,1282.45
1964,1913,BDI,1119.0
1965,1914,BDI,1130.0
1966,1915,BDI,1198.62
